school_id,year,school,charter,level,town,lat,long,african_american,asian,hispanic,white,native,male,female,first_lang_not_eng_num,first_lang_not_eng_per,ELL_num,ELL_per,disabilities_num,disabilities_per,low_inc_num,low_inc_per,total
7750305,2017,Mountview Middle,0,Middle,Holden,42.3338856,-71.8238921,2.3,4.2,4.7,85.9,0.2,50.6,49.4,48,5.9,10,1.2,92,11.4,76,9.4,809
7750040,2017,Paxton Center,0,Middle,Paxton,42.3098719,-71.9298839,2,2.2,8.7,86.3,0,53.7,46.3,24,4.8,16,3.2,73,14.7,63,12.7,495
7750045,2017,Thomas Prince,0,Middle,Princeton,42.4423622,-71.8438843,0.5,1.3,3.8,92.7,0,47.8,52.2,3,0.8,0,0,56,14.2,22,5.6,395
3050005,2017,Dolbeare,0,Primary,Wakefield,42.5185715,-71.065098,0.7,2.5,7,86,0.2,49.3,50.7,9,2,7,1.6,53,12,49,11.1,442
3050310,2017,Galvin Middle School,0,Middle,Wakefield,42.499991,-71.0710724,3.2,2.8,5.6,86.3,0.1,51.4,48.6,28,2.6,9,0.8,200,18.4,145,13.4,1085
3050020,2017,Greenwood,0,Primary,Wakefield,42.48072,-71.0640996,1.8,5.4,5.4,82.5,0,48.9,51.1,6,2.7,4,1.8,30,13.5,19,8.5,223
3050040,2017,Walton,0,Primary,Wakefield,42.5063344,-71.0875548,2.5,2.5,3.5,88.1,0,53.2,46.8,4,2,3,1.5,17,8.5,14,7,201
3050015,2017,Woodville School,0,Primary,Wakefield,42.49815,-71.0504268,1.8,4.1,10.6,79,0.2,52.9,46.8,37,8.4,26,5.9,66,14.9,80,18.1,442
3060005,2017,Wales Elementary,0,Primary,Wales,42.0579166,-72.224535,0.6,0.6,3.7,90.2,1.2,51.2,48.8,0,0,0,0,18,11,47,28.7,164
3070305,2017,Bird Middle,0,Middle,East Walpole,42.1487485,-71.232282,3.3,2.3,5.8,86,0.8,50,50,36,7.5,15,3.1,84,17.5,53,11,480
3070010,2017,Boyden,0,Primary,Walpole,42.1058073,-71.2587442,6.9,5,6.3,79.4,0.8,48.1,51.9,37,9.8,15,4,42,11.1,50,13.2,378
3070310,2017,Eleanor N Johnson Middle,0,Middle,Walpole,42.1509734,-71.2567024,3.1,10.3,3.6,80.7,0,52.5,47.5,45,10.1,10,2.2,54,12.1,50,11.2,446
3070005,2017,Elm Street School,0,Primary,Walpole,42.1539819,-71.2674968,2.1,8.4,5.1,81.8,0.2,55.4,44.6,45,10.5,8,1.9,52,12.1,42,9.8,428
3070015,2017,Fisher,0,Primary,Walpole,42.1613299,-71.2429665,3.5,11.4,3.9,77.6,0,50.9,49.1,52,11.4,24,5.3,59,12.9,42,9.2,456
3070018,2017,Old Post Road,0,Primary,East Walpole,42.1456025,-71.2228226,2.5,2.9,7,85.1,0.7,50.9,49.1,34,7.7,15,3.4,42,9.5,49,11.1,442
3080032,2017,Douglas MacArthur Elementary School,0,Primary,Waltham,42.4042033,-71.2503914,10.9,8.6,16,60.2,0,52.8,47.2,129,29.9,47,10.9,54,12.5,89,20.6,432
3080065,2017,Henry Whittemore Elementary School,0,Primary,Waltham,42.3649549,-71.2290444,4.9,3.4,73.5,16.9,0,50.3,49.7,351,78.9,224,50.3,48,10.8,172,38.7,445
3080060,2017,James Fitzgerald Elementary School,0,Primary,Waltham,42.380561,-71.2095991,7.6,5.8,27.5,55.4,0,46.9,53.1,157,35,76,17,50,11.2,92,20.5,448
3080404,2017,John F Kennedy Middle,0,Middle,Waltham,42.3970374,-71.2330355,10.9,5.7,28.3,53.5,0,52.3,47.7,177,35,69,13.7,97,19.2,140,27.7,505
3080415,2017,John W. McDevitt Middle School,0,Middle,Waltham,42.378626,-71.2330355,8.4,3.1,42,43,0,52.4,47.6,255,43.5,31,5.3,139,23.7,165,28.2,586
3080040,2017,Northeast Elementary School,0,Primary,Waltham,42.4025963,-71.224218,10.3,8.4,24.5,52.8,0.6,52,48,201,38.4,94,18,96,18.4,145,27.7,523
3080050,2017,Thomas R Plympton Elementary School,0,Primary,Waltham,42.3821755,-71.2428273,11.8,5,38.7,40.8,0,54.4,45.6,228,51.9,141,32.1,57,13,156,35.5,439
3080005,2017,William F. Stanley Elementary School,0,Primary,Waltham,42.3673186,-71.2520559,7,8.1,46.2,37,0,54.9,45.1,239,52.3,105,23,108,23.6,110,24.1,457
3090020,2017,Stanley M Koziol Elementary School,0,Primary,Ware,42.2518338,-72.2623265,1.2,0.5,7.7,84.8,0,53.4,46.6,6,1.4,5,1.2,68,16.4,228,55.1,414
3090505,2017,Ware Junior/Senior High School,0,High,Ware,42.2508771,-72.2629507,2.5,1.1,8.8,83.8,0.4,52.4,47.6,11,2.3,4,0.8,79,16.6,193,40.6,475
3090305,2017,Ware Middle School,0,Primary,Ware,42.2492668,-72.2621408,2.1,0.6,7.1,84.6,0,48.1,51.9,10,3,7,2.1,46,13.6,157,46.6,337
3100017,2017,Minot Forest,0,Primary,Wareham,41.7552985,-70.6873023,7.1,1.2,5.7,75,1.2,51.7,48.3,7,1.4,4,0.8,157,31,291,57.4,507
3100305,2017,Wareham Middle,0,Middle,Wareham,41.7573889,-70.7217236,7.2,0.7,6.6,75.9,1.3,52.7,47.3,17,2.2,7,0.9,183,23.9,352,45.9,767
3140015,2017,Cunniff,0,Primary,Watertown,42.3765584,-71.1993423,4.4,5.7,15.2,71.6,0,53.7,46.3,73,24.7,32,10.8,34,11.5,63,21.3,296
3140020,2017,Hosmer,0,Primary,Watertown,42.3685961,-71.1674594,3,7.7,12.2,70.5,0.3,50.9,49.1,198,31.3,84,13.3,124,19.6,159,25.1,633
3140025,2017,James Russell Lowell,0,Primary,Watertown,42.3770006,-71.1835621,2.1,8.8,11.3,71.1,0.2,52.1,47.9,121,28,50,11.6,71,16.4,106,24.5,432
3140305,2017,Watertown Middle,0,Middle,Watertown,42.3727435,-71.1917308,4.9,9.5,13.7,66.4,0.7,50.1,49.9,192,33.7,44,7.7,118,20.7,140,24.6,569
3150005,2017,Claypit Hill School,0,Primary,Wayland,42.3717678,-71.3470639,5.9,11.9,4.3,71.6,0,48.4,51.6,24,4.5,14,2.6,85,15.8,24,4.5,539
3150015,2017,Happy Hollow School,0,Primary,Wayland,42.3378981,-71.3700977,7,15.8,4.1,66.6,0,54.1,45.9,25,6.5,12,3.1,67,17.4,29,7.5,386
3150020,2017,Loker School,0,Primary,Wayland,42.3296903,-71.3469018,3.9,15.6,3.9,71.6,0,53.3,46.7,27,10.5,21,8.2,31,12.1,12,4.7,257
3150305,2017,Wayland Middle School,0,Middle,Wayland,42.3242914,-71.3603556,5.2,17.5,3.9,66.5,0,48.3,51.7,68,10.7,6,0.9,106,16.7,29,4.6,636
3160015,2017,Park Avenue Elementary,0,Primary,Webster,42.0539868,-71.8669958,3.9,1.3,26.2,62.4,0.2,52.9,47.1,76,9,68,8,171,20.2,479,56.7,845
3160315,2017,Webster Middle School,0,Middle,Webster,42.0405255,-71.8719939,5.7,1.9,22.3,63.1,0.2,45.9,54.1,42,7.4,20,3.5,112,19.8,272,48.1,566
3170050,2017,Ernest F Upham,0,Primary,Wellesley,42.3113165,-71.2995777,2.7,10.4,1.8,82.4,0,53.6,46.4,5,2.3,2,0.9,47,21.2,6,2.7,222
3170025,2017,Hunnewell,0,Primary,Wellesley,42.2956037,-71.2899729,4.8,6,2.8,76.5,0,47.8,52.2,5,2,3,1.2,30,12,6,2.4,251
3170020,2017,John D Hardy,0,Primary,Wellesley,42.3041914,-71.3104813,3.9,20.8,6.2,63,0,47.4,52.6,29,9.4,19,6.2,34,11,14,4.5,308
3170015,2017,Joseph E Fiske,0,Primary,Wellesley,42.312892,-71.247673,4.1,22.7,8.2,58.5,0,49.9,50.1,66,15,34,7.7,59,13.4,45,10.2,441
3170005,2017,Katharine Lee Bates,0,Primary,Wellesley,42.3126847,-71.3068159,3.7,6.3,3.2,80.7,0,45.1,54.9,2,0.5,1,0.3,38,10,7,1.8,379
3170045,2017,Schofield,0,Primary,Wellesley,42.3206685,-71.2535891,5.7,14.7,7.1,66,0,47.6,52.4,12,3.3,5,1.4,42,11.4,30,8.2,368
3170048,2017,Sprague Elementary School,0,Primary,Wellesley,42.3044593,-71.2977217,3.8,13.3,5.1,66.6,0,53.6,46.4,26,6.6,14,3.6,52,13.3,18,4.6,392
3170305,2017,Wellesley Middle,0,Middle,Wellesley,42.3039753,-71.2895553,3.3,10.9,4.5,75.1,0,51.5,48.5,64,5.6,16,1.4,171,14.9,64,5.6,1145
3180005,2017,Wellfleet Elementary,0,Primary,Wellfleet,41.941521,-70.0230061,1.8,0,8,85,0,47.8,52.2,3,2.7,2,1.8,25,22.1,35,31,113
3220005,2017,Major Edwards Elementary,0,Primary,West Boylston,42.372055,-71.786606,1.5,1.2,11.4,81.6,0,51,49,25,6.2,17,4.2,67,16.7,77,19.2,402
3220505,2017,West Boylston Junior/Senior High,0,High,West Boylston,42.373242,-71.791405,1.6,0.8,9.2,85,0.2,47.6,52.4,13,2.5,8,1.6,65,12.7,87,17,513
3230305,2017,Howard School,0,Primary,West Bridgewater,42.0199787,-71.0111031,3,0.4,5.2,88.5,0.4,51.1,48.9,0,0,0,0,24,8.9,48,17.8,270
3230003,2017,Rose L Macdonald,0,Primary,West Bridgewater,42.0238572,-71.0281885,3.9,1.6,1.9,88.3,0,47.1,52.9,5,1.9,5,1.9,25,9.7,43,16.7,257
3230505,2017,West Bridgewater Junior/Senior,0,High,West Bridgewater,42.0200565,-71.017305,3.1,1.3,2.4,90.8,0.2,44.9,55.1,5,0.8,2,0.3,49,7.9,87,14.1,619
3320010,2017,John R Fausey,0,Primary,West Springfield,42.1248911,-72.65018,3.5,4.8,13.2,74.5,0,55,45,63,13.6,5,1.1,91,19.7,144,31.2,462
3320025,2017,Memorial,0,Primary,West Springfield,42.0967774,-72.624218,5.1,8.9,30.5,50.8,0,51.7,48.3,83,35.2,1,0.4,35,14.8,155,65.7,236
3320030,2017,Mittineague,0,Primary,West Springfield,42.1036231,-72.6390471,4.3,1.8,16.6,73,0,46.6,53.4,14,8.6,0,0,22,13.5,69,42.3,163
3320007,2017,Philip G Coburn,0,Primary,West Springfield,42.1080346,-72.6211227,4.9,15.3,16.7,60.8,0,49.7,50.3,320,62.1,251,48.7,71,13.8,347,67.4,515
3320040,2017,Tatham,0,Primary,West Springfield,42.103752,-72.661976,1.3,2.6,8.4,82.4,0,48.5,51.5,16,7,2,0.9,22,9.7,48,21.1,227
3320305,2017,West Springfield Middle,0,Middle,West Springfield,42.1257925,-72.6477779,3.2,6.8,19,69.4,0.2,52.4,47.6,266,29.2,61,6.7,183,20.1,386,42.3,912
3210010,2017,Annie E Fales,0,Primary,Westborough,42.2505572,-71.6217827,1.2,35.2,2.3,57.8,0.6,50.7,49.3,60,17.6,41,12,55,16.1,20,5.9,341
3210025,2017,Elsie A Hastings Elementary,0,Primary,Westborough,42.278675,-71.601574,2.1,40.9,11.7,41.8,0.4,51.2,48.8,158,32.5,127,26.1,89,18.3,64,13.2,486
3210005,2017,J Harding Armstrong,0,Primary,Westborough,42.2696252,-71.623299,3,41.8,4,49.5,0,50.5,49.5,131,32.8,78,19.5,60,15,25,6.3,400
3210045,2017,Mill Pond School,0,Primary,Westborough,42.255908,-71.6494632,0.7,33.5,5.6,56.7,0,50.5,49.5,199,22.4,72,8.1,141,15.9,62,7,889
3210305,2017,Sarah W Gibbons Middle,0,Middle,Westborough,42.2699931,-71.6255242,1.3,26.7,6.9,60.4,0.2,53.3,46.7,125,19.7,19,3,111,17.5,53,8.3,636
3250020,2017,Abner Gibbs,0,Primary,Westfield,42.1146505,-72.7537702,3.7,6,19.3,68.3,0,48.2,51.8,7,3.2,3,1.4,24,11,103,47.2,218
3250015,2017,Franklin Ave,0,Primary,Westfield,42.1282344,-72.7574833,2.8,2,25.9,67.3,0.4,49,51,18,7.2,2,0.8,33,13.1,161,64.1,251
3250025,2017,Highland,0,Primary,Westfield,42.1194337,-72.7689611,1.5,8.6,14.6,74.2,0,53.5,46.5,193,48.7,149,37.6,45,11.4,246,62.1,396
3250033,2017,Munger Hill,0,Primary,Westfield,42.0977374,-72.7285219,3,2.3,8.1,83.5,0,52.5,47.5,11,2.8,1,0.3,71,18,75,19,394
3250305,2017,North Middle School,0,Middle,Westfield,42.153583,-72.7291059,1.1,1.6,11.1,83.6,0,50.3,49.7,22,3.4,2,0.3,118,18.4,166,25.9,640
3250036,2017,Paper Mill,0,Primary,Westfield,42.1286253,-72.7044513,4.2,0.9,21.2,70.4,0.2,51.3,48.7,11,2.5,5,1.2,58,13.4,188,43.4,433
3250055,2017,Russell Elementary School,0,Primary,Russell,42.191816,-72.85323,1.6,0.5,7.6,89.1,0,52.7,47.3,5,2.7,0,0,27,14.7,43,23.4,184
3250310,2017,South Middle School,0,Middle,Westfield,42.1146443,-72.7512623,2.5,3.1,15.4,78.3,0,51.7,48.3,67,11.4,35,5.9,127,21.5,222,37.6,590
3250040,2017,Southampton Road,0,Primary,Westfield,42.1510025,-72.7279113,0.9,0.9,11.7,82.8,0.2,48.8,51.2,25,5.5,10,2.2,73,16.1,171,37.7,453
3260004,2017,Abbot Elementary,0,Primary,Westford,42.5885111,-71.4322555,0.3,15.4,0.3,79.8,2,47.8,52.2,10,2.8,5,1.4,52,14.6,23,6.5,356
3260310,2017,Blanchard Middle,0,Middle,Westford,42.5928473,-71.4800508,1,28.7,0.3,68.1,0.7,50.8,49.2,101,16.4,12,2,75,12.2,29,4.7,614
3260007,2017,Day Elementary,0,Primary,Westford,42.589457,-71.47939,1.4,35,0.6,59.4,0,48.5,51.5,100,28,14,3.9,53,14.8,21,5.9,357
3260045,2017,John A. Crisafulli Elementary School,0,Primary,Westford,42.5722923,-71.4552552,1.2,25.9,2.4,66.1,0,51.2,48.8,64,19,12,3.6,50,14.9,18,5.4,336
3260330,2017,Stony Brook School,0,Middle,Westford,42.607116,-71.45834,0.7,23.9,1.3,70.9,0.1,52.2,47.8,85,12.3,4,0.6,91,13.2,27,3.9,691
3270005,2017,Westhampton Elementary School,0,Primary,Westhampton,42.3173866,-72.7673233,0,0,3.8,94.6,0,50,50,2,1.5,1,0.8,27,20.8,16,12.3,130
3300010,2017,Country,0,Primary,Weston,42.36275,-71.293786,5.6,13.3,11.9,62.1,0,48.1,51.9,28,9.8,18,6.3,39,13.7,14,4.9,285
3300012,2017,Field Elementary School,0,Primary,Weston,42.361234,-71.296541,7.8,12.7,5.5,67.4,0,54.8,45.2,31,8.9,13,3.7,52,15,14,4,347
3300305,2017,Weston Middle,0,Middle,Weston,42.3384533,-71.3020009,7,15,4.7,67.1,0.6,50.4,49.6,54,10.5,14,2.7,83,16.1,18,3.5,514
3300015,2017,Woodland,0,Primary,Weston,42.3616509,-71.3003058,6,14.9,5.3,71.9,0,50.7,49.3,21,7,16,5.3,47,15.6,14,4.6,302
3310030,2017,Westport Elementary,0,Primary,Westport,41.6216497,-71.0656629,0.2,0.4,4.1,90.2,0,54.8,45.2,7,1.4,3,0.6,86,17.5,111,22.6,491
3310515,2017,Westport Junior/Senior High School,0,High,Westport,41.6219032,-71.0806971,0.7,1.7,3.3,91,0.5,55.7,44.3,18,3.1,3,0.5,88,15.3,118,20.5,576
3350010,2017,Deerfield School,0,Primary,Westwood,42.2261767,-71.2195307,0.4,10.3,4.9,78.9,0,56.1,43.9,14,6.3,10,4.5,28,12.6,11,4.9,223
3350012,2017,Downey,0,Primary,Westwood,42.2144251,-71.1763216,0.4,13.1,3.7,78.3,0,57.4,42.6,10,4.1,3,1.2,48,19.7,13,5.3,244
3350305,2017,E W Thurston Middle,0,Middle,Westwood,42.2191561,-71.2222688,3.9,9.4,3.9,80.5,0,46.7,53.3,27,3.4,2,0.3,130,16.4,36,4.5,795
3350017,2017,Martha Jones,0,Primary,Westwood,42.2003446,-71.2347989,1,11.6,3.1,80.5,0,51.5,48.5,12,4.1,0,0,26,8.9,12,4.1,293
3350015,2017,Paul Hanlon,0,Primary,Westwood,42.2265373,-71.1915451,1.8,14,3.6,76.6,0,50.5,49.5,25,11.3,6,2.7,34,15.3,18,8.1,222
3350025,2017,William E Sheehan,0,Primary,Westwood,42.2076297,-71.2364696,0.6,6.1,5.8,82.8,0,54.4,45.6,10,2.9,2,0.6,48,14,18,5.2,344
3360310,2017,Abigail Adams Middle School,0,Primary,East Weymouth,42.2219176,-70.9390987,5.8,4.7,9.1,77.2,0.4,50.7,49.3,90,9.6,13,1.4,140,14.9,287,30.6,939
3360005,2017,Academy Avenue,0,Primary,Weymouth,42.2206297,-70.9424886,3.8,8.8,9.5,75.4,0,54.6,45.4,54,17,29,9.1,46,14.5,74,23.3,317
3360050,2017,Frederick C Murphy,0,Primary,Weymouth,42.2055845,-70.9609043,7.9,0.8,6.7,77.9,0,50.8,49.2,12,5,5,2.1,53,22.1,57,23.8,240
3360065,2017,Lawrence W Pingree,0,Primary,Weymouth,42.2176705,-70.9252365,5.9,5,4.5,82.3,0,47.7,52.3,7,3.2,0,0,59,26.8,72,32.7,220
3360020,2017,Maria Weston Chapman Middle School,0,Middle,Weymouth,42.221246,-70.932681,7.3,5.1,6.1,77.1,0.1,50.8,49.2,56,6.1,7,0.8,150,16.4,232,25.3,916
3360085,2017,Ralph Talbot,0,Primary,South Weymouth,42.1763516,-70.9353144,6.7,6,8.9,77,0,51.4,48.6,46,16.3,32,11.3,44,15.6,89,31.6,282
3360060,2017,Thomas V Nash,0,Primary,Weymouth,42.1870918,-70.9562994,3.5,4.3,6.5,80.5,0,43.7,56.3,5,2.2,1,0.4,28,12.1,53,22.9,231
3360105,2017,Thomas W. Hamilton Primary School,0,Primary,South Weymouth,42.1658763,-70.9356076,5.2,10.1,11.9,68.4,1.2,47.2,52.8,57,16.5,32,9.3,41,11.9,77,22.3,345
3360110,2017,Wessagusset,0,Primary,North Weymouth,42.2466771,-70.9449581,1.7,4.4,6.1,83.3,0,53.4,46.6,16,5.4,0,0,51,17.3,66,22.4,294
3360080,2017,William Seach,0,Primary,Weymouth,42.1967352,-70.9440914,18.7,11.3,16.1,49,0.6,50.4,49.6,102,28.9,53,15,35,9.9,172,48.7,353
3370005,2017,Whately Elementary,0,Primary,Whately,42.4504463,-72.6092818,0,0,4.7,93.8,0,52.7,47.3,1,0.8,0,0,21,16.3,31,24,129
7800315,2017,Hanson Middle School,0,Middle,Hanson,42.0767069,-70.873961,1.2,0.5,2.5,93.8,0,55.7,44.3,2,0.5,1,0.2,70,17.4,67,16.7,402
7800035,2017,Indian Head,0,Primary,Hanson,42.0611004,-70.8589689,0.9,1.2,2.3,94.8,0,50.4,49.6,1,0.3,0,0,61,17.8,58,16.9,343
7800030,2017,John H Duval,0,Primary,Whitman,42.0876352,-70.9174589,2.2,0.8,7.1,84.6,0.6,48.5,51.5,6,1.2,3,0.6,43,8.7,127,25.7,495
7800010,2017,Louise A Conley,0,Primary,Whitman,42.0837865,-70.952358,2.9,0.7,5.9,87.5,0.7,49,51,8,1.4,5,0.9,52,9.3,118,21,561
7800310,2017,Whitman Middle,0,Middle,Whitman,42.0773589,-70.9579091,2.8,0.8,3.5,89.5,0.7,52.3,47.7,10,1.7,7,1.2,80,13.4,113,18.9,599
3400020,2017,Anne T. Dunphy School,0,Primary,Williamsburg,42.3868561,-72.7624748,3.2,0.6,0.6,95.6,0,54.4,45.6,3,1.9,2,1.3,24,15.2,27,17.1,158
3410010,2017,Williamstown Elementary,0,Primary,Williamstown,42.7166116,-73.1968186,1.3,2.9,6.9,82.4,0,52.2,47.8,0,0,0,0,56,12.4,80,17.8,450
3420060,2017,North Intermediate,0,Primary,Wilmington,42.5782864,-71.1569665,1.1,3,3,89.3,0,53,47,11,4.1,2,0.7,44,16.3,29,10.7,270
3420025,2017,Shawsheen Elementary,0,Primary,Wilmington,42.5616227,-71.2032408,0.8,4.5,6.7,84.7,0,52.1,47.9,13,3.6,7,1.9,69,19.2,31,8.6,359
3420080,2017,West Intermediate,0,Primary,Wilmington,42.549018,-71.1891317,1.2,3.9,5.9,86.6,0.4,47.2,52.8,6,2.4,2,0.8,58,22.8,29,11.4,254
3420330,2017,Wilmington Middle School,0,Middle,Wilmington,42.549273,-71.1880178,1.6,4.3,4.3,86.5,0.1,50.4,49.6,9,1,3,0.3,151,17.4,79,9.1,869
3420020,2017,Woburn Street,0,Primary,Wilmington,42.5684394,-71.1490756,0.5,4.6,3.6,87.4,0,53.2,46.8,10,2.4,6,1.5,72,17.5,56,13.6,412
3430315,2017,Murdock Middle School,0,Middle,Winchendon,42.6989627,-72.0437684,1.7,3,7.1,83.1,0.7,50.7,49.3,13,4.4,5,1.7,47,15.9,100,33.8,296
3430050,2017,Toy Town Elementary,0,Primary,Winchendon,42.6868104,-72.0536806,1.8,2.1,6.8,86.5,0,48.4,51.6,10,3.6,5,1.8,51,18.1,108,38.4,281
3440045,2017,Ambrose Elementary,0,Primary,Winchester,42.4457686,-71.1562238,0,4.8,1.6,90.5,0,50.5,49.5,29,6.6,13,3,66,15,5,1.1,440
3440005,2017,Lincoln Elementary,0,Primary,Winchester,42.4511314,-71.1343611,1.2,7.6,2.2,81.5,0,45.9,53.9,27,6.6,9,2.2,51,12.4,7,1.7,410
3440020,2017,Lynch Elementary,0,Primary,Winchester,42.460963,-71.1503289,2.2,25.6,4,61.7,0,53.7,46.3,166,30.4,66,12.1,86,15.8,51,9.3,546
3440305,2017,McCall Middle,0,Middle,Winchester,42.4495639,-71.1347324,0.7,16.7,3.4,75,0.3,49.4,50.6,168,14.8,15,1.3,208,18.4,48,4.2,1133
3440040,2017,Muraco Elementary,0,Primary,Winchester,42.4632727,-71.131406,1,23.5,2.2,63.9,0.7,48.5,51.5,48,11.9,19,4.7,53,13.1,22,5.4,404
3440025,2017,Vinson-Owen Elementary,0,Primary,Winchester,42.4499118,-71.1749082,0.2,19.2,2.8,69.2,0,49.8,50.2,105,24.9,25,5.9,54,12.8,12,2.8,422
3460020,2017,Arthur T. Cummings Elementary School,0,Primary,Winthrop,42.3776284,-70.9854216,1.3,0.9,15.9,80.1,0.2,51.5,48.5,99,21.6,37,8.1,74,16.2,123,26.9,458
3460305,2017,Winthrop Middle School,0,Middle,Winthrop,42.3802273,-70.9793849,0.4,0.6,11.8,86,0,51,49,82,17.6,20,4.3,83,17.8,110,23.7,465
3470040,2017,Clyde Reeves,0,Primary,Woburn,42.4648272,-71.1774355,8.5,6.1,5,76.4,0.2,50.3,49.7,42,9.2,22,4.8,65,14.2,71,15.5,457
3470410,2017,Daniel L Joyce Middle School,0,Middle,Woburn,42.4772847,-71.1754317,5.6,4.6,6.8,79.5,0.4,50.2,49.8,62,12.4,15,3,105,21.1,108,21.7,498
3470020,2017,Daniel P Hurld,0,Primary,Woburn,42.4840411,-71.1665958,2.4,4.3,2.4,89.9,0,48.6,51.4,11,5.3,7,3.4,15,7.2,28,13.5,208
3470005,2017,Goodyear Elementary School,0,Primary,Woburn,42.4802826,-71.1245201,7.8,5.6,6.5,75.1,0.3,54.2,45.8,36,11.2,15,4.7,35,10.9,104,32.4,321
3470405,2017,John F Kennedy Middle School,0,Middle,Woburn,42.4919951,-71.1465434,8.3,5.5,7.9,76.1,1,48.7,51.3,82,16.2,18,3.6,81,16,131,25.8,507
3470025,2017,Linscott-Rumford,0,Primary,Woburn,42.5076212,-71.1617937,8.5,21.4,6.7,59.4,0,46,54,57,25.4,18,8,25,11.2,69,30.8,224
3470055,2017,Malcolm White,0,Primary,Woburn,42.4845983,-71.141678,6.5,5.6,11.8,71.1,0.6,46.6,53.4,72,22.4,24,7.5,27,8.4,110,34.2,322
3470065,2017,Mary D Altavesta,0,Primary,Woburn,42.4930323,-71.1545612,9.8,19.9,16.3,48.4,1.2,55.3,44.7,85,34.6,25,10.2,33,13.4,77,31.3,246
3470043,2017,Shamrock,0,Primary,Woburn,42.4774965,-71.141231,9.1,5.4,14.5,65.3,0.6,55.6,44.4,72,21.8,44,13.3,103,31.1,129,39,331
3470060,2017,Wyman,0,Primary,Woburn,42.4919811,-71.1534388,1.1,9.4,7.2,78.5,0,46.4,53.6,23,12.7,7,3.9,16,8.8,33,18.2,181
3480020,2017,Belmont Street Community,0,Primary,Worcester,42.2718203,-71.787918,20.4,9.7,46.8,19,0.2,53.2,46.8,374,67,302,54.1,89,15.9,430,77.1,558
3480405,2017,Burncoat Middle School,0,Middle,Worcester,42.2972947,-71.7882542,15.3,4.4,41.9,31.6,0.2,51.5,48.5,240,42.6,132,23.4,133,23.6,309,54.9,563
3480035,2017,Burncoat Street,0,Primary,Worcester,42.3216127,-71.7925514,15.8,3.5,46.7,30.9,0,54.1,45.9,136,52.5,91,35.1,49,18.9,182,70.3,259
3480045,2017,Canterbury,0,Primary,Worcester,42.2463673,-71.8174252,15.2,14.4,52.1,16.5,0.5,54.3,45.7,265,70.5,185,49.2,67,17.8,272,72.3,376
3480052,2017,Chandler Magnet,0,Primary,Worcester,42.2707977,-71.8427725,4.3,3.4,76.3,13.6,0,47.4,52.6,384,82.8,333,71.8,64,13.8,309,66.6,464
3480053,2017,City View,0,Primary,Worcester,42.2663109,-71.790698,13.3,4.4,51.1,27.6,0,50.1,49.9,276,55.5,208,41.9,92,18.5,368,74,497
3480350,2017,Claremont Academy,0,High,Worcetser,42.2543496,-71.8179278,9.2,9.8,72.4,7,0,50.4,49.6,415,78,217,40.8,62,11.7,346,65,532
3480055,2017,Clark St Community,0,Primary,Worcester,42.3122,-71.772,19.2,3.9,53.7,18.7,0,55.7,44.3,140,69,114,56.2,39,19.2,164,80.8,203
3480060,2017,Columbus Park,0,Primary,Worcester,42.2524879,-71.8329512,13.7,10.5,48.9,23.5,0.4,56.1,43.9,301,63.2,221,46.4,93,19.5,329,69.1,476
3480095,2017,Elm Park Community,0,Primary,Worcester,42.2690406,-71.8073776,13.6,3.2,56.7,22.6,0.2,53.7,46.3,336,67.3,257,51.5,91,18.2,366,73.3,499
3480090,2017,Flagg Street,0,Primary,Worcester,42.2837145,-71.8314688,5.9,5.7,11.4,72.8,0,48,52,123,30.4,67,16.6,30,7.4,78,19.3,404
3480415,2017,Forest Grove Middle,0,Middle,Worcester,42.2887954,-71.8128487,11.9,6.4,31.8,44.8,0.1,52.4,47.6,469,47,232,23.3,198,19.9,449,45,997
3480177,2017,Francis J McGrath Elementary,0,Primary,Worcester,42.289429,-71.8115306,18.1,3.7,31.8,38.8,0.3,51.8,48.2,142,47.5,100,33.4,61,20.4,173,57.9,299
3480110,2017,Gates Lane,0,Primary,Worcester,42.2429886,-71.8429764,14.9,13.1,37.1,29.4,0.3,62.8,37.2,284,47.7,186,31.2,201,33.7,344,57.7,596
3480100,2017,Goddard School/Science Technical,0,Primary,Worcester,42.2477655,-71.82428,10.1,10.8,57.1,17.2,0.8,55.5,44.5,350,67.7,266,51.5,94,18.2,369,71.4,517
3480115,2017,Grafton Street,0,Primary,Worcester,42.2562126,-71.7869747,17.8,6.1,44.3,25.9,0,53.3,46.7,228,55.7,178,43.5,53,13,296,72.4,409
3480136,2017,Heard Street,0,Primary,Worcester,42.2313785,-71.8433831,9.3,11.5,20.8,53.2,0.4,47.2,52.8,88,32.7,45,16.7,22,8.2,108,40.1,269
3480140,2017,Jacob Hiatt Magnet,0,Primary,Worcester,42.2570278,-71.8105281,25.8,3.2,52.5,12.7,0,48.6,51.4,244,55.2,136,30.8,45,10.2,239,54.1,442
3480145,2017,Lake View,0,Primary,Worcester,42.2679954,-71.7592612,15.7,9,17.4,53.2,0.3,51.8,48.2,144,48.2,93,31.1,39,13,125,41.8,299
3480160,2017,Lincoln Street,0,Primary,Worcester,42.295499,-71.769671,18.9,4.6,58.6,12.3,0.7,51.6,48.4,181,63.5,140,49.1,57,20,228,80,285
