school_id,year,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10
3250055,2017,2390046,2140305,10405,2390015,70013,2920020,3370005,7200305,710045,3040015
3250310,2017,1280008,2290305,1030505,2100029,1140505,6180035,300010,2510305,2510020,2780020
3250040,2017,2140001,1500025,2260505,3430050,7670040,3430315,2260405,6740310,1610020,2780305
3260004,2017,1390305,1390015,90310,1100305,1250505,3350305,6730010,100025,670305,1010405
3260310,2017,4470205,3260045,3260330,3440040,6000405,2710035,6000020,1590005,2760050,4300305
3260007,2017,1550310,3210045,2710305,2660015,2660305,3210010,2710030,2660010,6000405,1550015
3260045,2017,6000020,4470205,3260310,3440040,2710035,3210305,3260330,6000405,2710030,6000010
3260330,2017,4470205,3260310,1590005,3440040,3260045,2760020,6000010,2760050,3440305,6000020
3270005,2017,1220004,6100305,7660505,1710020,6500310,1220015,2180305,7800035,6650305,270305
3300010,2017,3170020,2070100,100045,3150305,1990020,3170045,2760050,3300305,670005,3300015
3300012,2017,3170048,3150015,3300305,780005,3300015,6000010,2110010,1890007,3150020,510025
3300305,2017,3150305,3300015,3300012,3150015,230305,3150005,2760050,3170048,3350015,2760020
3300015,2017,3150005,3300305,2760020,100005,3170305,3170048,1590005,3150020,1990050,230305
3310030,2017,2140305,2390015,680005,3310515,7200005,3370005,2730005,360005,6720405,7200305
3310515,2017,3040020,3310030,6720405,1110505,720040,7800315,2920020,1730005,7200005,6250050
3350010,2017,510025,1390010,100010,2880010,780005,560030,670030,2690010,2110015,100025
3350012,2017,3350010,2880010,90305,2110010,100025,670020,780005,510025,1590305,3170050
3350305,2017,670305,1990405,1390305,6550405,1100305,1990410,3170005,1580015,1010405,3170025
3350017,2017,1250505,1390015,1250005,6550405,100010,100025,2880030,1100305,2690010,1390010
3350015,2017,560310,1980005,560305,3070015,560005,2760305,1590005,90305,400015,1980305
3350025,2017,670030,1590010,1010030,1590305,1780017,2110018,2880305,7100001,2110015,1890005
3360310,2017,2290015,2510305,3360020,790030,2360100,790035,2620305,790045,160305,2780305
3360005,2017,310026,2910010,6160002,3360085,2130015,560025,200010,1000015,3140015,2620305
3360050,2017,3360020,960405,960305,3470410,2510305,7120315,2300005,1760315,1860025,790410
3360065,2017,3180005,2390011,1070050,860305,7120001,4660550,850005,2260405,4740505,4130505
3360020,2017,790410,2360100,3360050,960305,3360310,1760315,960405,790035,790030,160305
3360085,2017,2290015,200050,3360310,50030,3470405,200010,50025,6450025,3360005,160035
3360060,2017,710010,710032,870010,2720005,1520505,6180310,4130505,3320040,7800030,2290035
3360105,2017,160040,2620040,2110020,200505,140405,3360005,3470055,1990020,2620067,160045
3360110,2017,3250033,870305,1110505,10405,300305,310007,2120010,1860505,70013,720040
3360080,2017,2850020,4270010,1760068,3480136,1760140,1760320,80050,80020,350346,2420020
3370005,2017,2390015,30025,2730005,7200305,2920020,7500008,680005,2520005,3310030,1420305
7800315,2017,770015,2290045,7730020,2340005,680005,2730305,1450020,2520005,3400020,2520305
7800035,2017,2610025,520405,2520305,770015,2180305,7660505,2390305,2390012,6650305,7730405
7800030,2017,7800010,2290035,1140025,450005,2730015,4130505,3320040,1860505,1610305,2730008
7800010,2017,7800030,200045,3230305,2730008,2730015,6800030,450005,360325,2290035,960030
7800310,2017,3040015,720050,2920020,1180005,2180015,2730305,1730005,3040020,710045,1450020
3400020,2017,2290045,6250050,1180005,7800315,2920305,2520005,1420305,1450020,2310003,1710310
3410010,2017,3250033,2120010,300040,3040015,6500005,710305,4500105,710010,6800050,7750027
3420060,2017,6200505,7750310,3500010,1010040,3420020,7750027,1010030,870015,7450405,880025
3420025,2017,1840005,1590010,3500003,1010030,1010310,1780017,1670035,3420330,3050310,7250305
3420080,2017,1580305,7750060,2900005,1680300,2180060,6800005,3420330,880405,3050310,2980005
3420330,2017,1770305,880025,2170010,2460020,7100015,3500003,1590010,1010030,3050310,870015
3420020,2017,1270505,3420060,6700505,870015,1010030,250505,3050310,6250300,2170003,7750310
3430315,2017,940030,7730015,2260505,940010,2140001,7550505,2260405,7650505,7650035,3430050
3430050,2017,7670040,7550505,940010,940030,2140001,3250040,1070050,3430315,7730015,7780005
3440045,2017,7250020,7250025,7250310,1750305,380013,6200505,2460310,1310410,6750310,6730305
3440005,2017,1990040,1990005,1010405,3170005,1390305,6550405,3350305,2120015,1980305,3170025
3440020,2017,1550015,90004,1980010,2070105,260005,2070125,2070075,2710305,90010,2710030
3440305,2017,90020,560305,90305,3350015,2760305,90310,1590005,2760020,3150305,1990405
3440040,2017,3170020,3260045,2710035,3260330,2760050,400025,4470205,3260310,1590005,3150305
3440025,2017,2070120,260305,6000020,2760050,2710035,4470205,2760020,90020,3260045,460025
3460020,2017,2780020,1410007,3460305,2290305,200050,1410030,2620065,2620305,6160002,300055
3460305,2017,1410410,1410007,3220005,6580005,1410505,3460020,2840025,70013,3250305,2840405
3470040,2017,1760130,1780035,310005,3070010,1890007,2380010,1740505,790410,990020,500305
3470410,2017,2840405,1860025,7120315,3360050,960405,2840025,1740505,160305,960305,3360020
3470020,2017,6500010,2650015,2460002,6250315,170305,310012,390005,3230003,6980020,170030
3470005,2017,2930007,2290015,960020,2510025,50303,3360310,6160002,200315,2360100,790035
3470405,2017,200315,200505,2200020,3360020,2200305,3360085,2620305,3360310,3470410,2290015
3470025,2017,480035,2430025,2070320,1760150,2070115,2430060,3470055,400050,2100020,4970205
3470055,2017,160040,200050,2620067,3360105,4910550,6450050,200505,2510060,2010140,6450505
3470065,2017,80050,400050,3080032,1760320,460035,2430325,3080040,1760068,3080404,490040
3470043,2017,1000045,2100005,2010123,2740083,3480200,730010,2620050,35090305,2120030,350255
3470060,2017,1640010,2740015,1520505,2840030,1980035,100410,3070010,170030,1980305,310005
3480020,2017,3480055,3480045,3480095,3480100,3480060,3480160,2010105,3480115,3480280,350375
3480405,2017,2740075,2010415,3480423,3480026,2010405,350258,3480177,970048,1600345,35110205
3480035,2017,3480280,3480215,3480420,3480053,3480115,2010070,3480423,2010115,2010105,3480060
3480045,2017,3480100,3480095,3480060,3480020,3480055,350375,3480160,2010105,3480280,3480115
3480052,2017,3480030,350302,350062,350141,350264,350156,350080,350691,350656,3480350
3480053,2017,2010070,3480240,3480115,3480035,2010078,3480280,2010105,3480420,2010075,3480095
3480350,2017,1630035,3480030,570030,1630040,1630005,1630050,570040,1630045,1630060,1630100
3480055,2017,3480020,3480095,2010105,3480160,3480100,3480045,3480060,2010075,350268,2010063
3480060,2017,3480100,3480045,3480095,3480280,2010105,3480115,350375,3480020,3480053,3480420
3480095,2017,3480100,2010075,3480045,3480055,2010105,3480060,3480020,3480160,3480240,3480053
3480090,2017,3480260,1780020,3140015,3140020,3140025,3470055,160040,1000015,3360105,300055
3480415,2017,3480220,3480202,2480025,2480003,1000305,3480177,2480050,1600018,3080050,1700030
3480177,2017,3480026,3480202,3480215,3480415,200025,3480405,2010405,3480423,1600340,2010115
3480110,2017,3480423,3480026,350374,3480215,3480405,3480177,1600340,2740075,2740120,3480035
3480100,2017,3480095,3480045,3480060,3480055,3480020,2010075,3480160,3480240,2010063,350326
3480115,2017,3480280,3480053,3480035,3480420,3480210,3480215,3480060,2010105,2010070,3480240
3480136,2017,3480235,1760068,4270010,3480175,3480225,3360080,80020,80050,3080060,2200005
3480140,2017,930058,440003,4290010,350020,1630060,3480420,1630100,4690505,350052,350179
3480145,2017,3480175,3480230,3480220,4270010,3480415,3480202,490040,3480235,1700030,1760140
3480160,2017,3480055,3480095,350268,2010105,350153,3480020,3480240,2010075,3480100,3480045
3480175,2017,3480136,3480145,3480220,3480235,3480230,4270010,3480225,1600040,3080040,1700030
3480185,2017,1760150,400050,160035,3480260,1780020,1760068,1000007,3480136,1760140,2960005
3480200,2017,350190,3080032,2740083,350096,1330018,3470043,3140015,2100005,2580070,3140020
3480202,2017,3480415,3480177,3480220,3480230,1000305,3480026,3480405,350374,350100,1650027
3480210,2017,3480115,3480215,3480420,3480053,2010070,3480280,3480035,3480060,1600027,3480423
3480215,2017,3480035,3480026,2010115,3480210,3480177,3480115,3480420,3480423,350374,3480280
3480220,2017,3480415,3480230,3480175,3480235,3480202,2200005,2480025,3480145,2480003,4270010
3480423,2017,3480405,2740075,3480420,3480035,3480215,350374,3480177,3480026,930038,2740120
3480230,2017,3480145,3480220,3480175,3480202,3480415,3480177,3480235,1600040,200025,2480050
3480235,2017,3480136,3480225,4270010,3480220,2200005,3480175,1760068,3080060,1760140,2850020
3480240,2017,3480053,2010075,2010070,3480095,2010078,2580025,3480160,3480115,3480280,3480420
3480285,2017,1630016,1630060,1630405,1630305,930010,1630020,930058,2740120,3480045,1630040
3480280,2017,3480420,3480035,3480115,3480053,3480060,3480240,3480215,3480020,2010105,3480095
3480026,2017,3480177,1600340,3480215,3480405,2010415,2010115,2010050,2010405,3480423,3480035
3480260,2017,1780020,160040,1760150,3480090,3140020,3140305,300055,3470055,890005,2200010
3480030,2017,3480350,3480052,350656,350156,2010063,350166,350080,1630035,350182,350062
3480225,2017,3480235,3080060,3480136,4270010,2100020,3080040,350262,3480260,1970005,80050
3480420,2017,3480280,3480035,3480115,3480053,3480423,3480215,3480210,3480060,3480240,350020
3490010,2017,7170010,7500006,2150505,630010,7530025,7500009,1480005,6350305,3060005,2730008
3500010,2017,2080005,6900510,7450405,3420060,2900305,2460005,2500005,1270005,6200505,6750310
3500003,2017,1010030,7750027,6750007,7750018,2460020,870015,7750305,7100001,3420060,2460310
