school_id,year,first_lang_not_eng_num,first_lang_not_eng_per,ELL_num,ELL_per,disabilities_num,disabilities_per,low_inc_num,low_inc_per,free_lunch_num,free_lunch_per,reduced_lunch_num,reduced_lunch_per,high_needs_num,high_needs_per
2580030,2004,46.0,16.1,0.0,0.0,39.0,13.7,112.0,39.3,,,,,,
2580025,2004,225.0,44.5,32.0,6.3,43.0,8.5,216.0,42.7,,,,,,
2580001,2004,38.0,21.2,0.0,0.0,103.0,57.5,47.0,26.3,,,,,,
2580505,2004,326.0,24.3,80.0,6.0,203.0,15.1,402.0,29.9,,,,,,
2580050,2004,79.0,22.1,47.0,13.2,39.0,10.9,102.0,28.6,,,,,,
2580070,2004,137.0,29.7,111.0,24.1,48.0,10.4,191.0,41.4,,,,,,
2610025,2004,0.0,0.0,0.0,0.0,125.0,12.3,32.0,3.2,,,,,,
2610505,2004,3.0,0.2,3.0,0.2,168.0,14.0,56.0,4.7,,,,,,
2620305,2004,50.0,6.2,0.0,0.0,98.0,12.1,102.0,12.6,,,,,,
2620067,2004,4.0,1.3,0.0,0.0,33.0,10.7,36.0,11.7,,,,,,
2620050,2004,7.0,2.5,0.0,0.0,17.0,6.0,40.0,14.0,,,,,,
2620505,2004,44.0,4.9,0.0,0.0,92.0,10.3,48.0,5.4,,,,,,
2620065,2004,21.0,3.1,0.0,0.0,100.0,14.6,90.0,13.2,,,,,,
2630010,2004,0.0,0.0,0.0,0.0,2.0,3.6,0.0,0.0,,,,,,
2640007,2004,3.0,0.8,2.0,0.6,34.0,9.5,10.0,2.8,,,,,,
2640305,2004,11.0,2.1,11.0,2.1,50.0,9.4,27.0,5.1,,,,,,
2640010,2004,1.0,0.3,0.0,0.0,33.0,8.8,3.0,0.8,,,,,,
2640015,2004,9.0,1.5,8.0,1.3,64.0,10.8,37.0,6.2,,,,,,
2640505,2004,16.0,1.8,11.0,1.3,136.0,15.6,41.0,4.7,,,,,,
2640020,2004,12.0,2.9,8.0,1.9,42.0,10.1,20.0,4.8,,,,,,
2650007,2004,0.0,0.0,0.0,0.0,28.0,6.8,26.0,6.4,,,,,,
2650015,2004,0.0,0.0,0.0,0.0,16.0,5.9,14.0,5.2,,,,,,
2650505,2004,3.0,0.4,0.0,0.0,62.0,8.7,31.0,4.3,,,,,,
2650405,2004,3.0,0.5,0.0,0.0,46.0,8.0,51.0,8.8,,,,,,
4860105,2004,75.0,11.6,46.0,7.1,52.0,8.0,379.0,58.6,,,,,,
2660005,2004,49.0,10.8,10.0,2.2,37.0,8.1,25.0,5.5,,,,,,
2660010,2004,37.0,8.1,5.0,1.1,57.0,12.5,9.0,2.0,,,,,,
2660015,2004,66.0,9.9,11.0,1.6,96.0,14.4,33.0,4.9,,,,,,
2660505,2004,127.0,10.8,12.0,1.0,161.0,13.7,43.0,3.7,,,,,,
2660305,2004,71.0,8.8,2.0,0.2,95.0,11.7,25.0,3.1,,,,,,
8710605,2004,5.0,0.4,0.0,0.0,375.0,31.0,111.0,9.2,,,,,,
2690010,2004,4.0,0.9,0.0,0.0,50.0,11.3,9.0,2.0,,,,,,
2710005,2004,44.0,9.5,15.0,3.2,36.0,7.8,12.0,2.6,,,,,,
2710015,2004,77.0,16.7,9.0,2.0,80.0,17.4,80.0,17.4,,,,,,
2710020,2004,107.0,11.4,21.0,2.2,85.0,9.0,64.0,6.8,,,,,,
2710040,2004,12.0,7.7,0.0,0.0,42.0,26.9,39.0,25.0,,,,,,
2710305,2004,129.0,9.8,15.0,1.1,198.0,15.1,96.0,7.3,,,,,,
2710505,2004,85.0,6.5,10.0,0.8,195.0,14.9,68.0,5.2,,,,,,
2710035,2004,18.0,3.8,2.0,0.4,52.0,10.9,5.0,1.1,,,,,,
2710025,2004,23.0,5.2,3.0,0.7,47.0,10.7,24.0,5.4,,,,,,
2720005,2004,4.0,2.3,0.0,0.0,29.0,16.7,12.0,6.9,,,,,,
7600505,2004,4.0,0.2,4.0,0.2,217.0,11.8,72.0,3.9,,,,,,
7600405,2004,1.0,0.1,1.0,0.1,140.0,12.7,72.0,6.5,,,,,,
4190305,2004,0.0,0.0,0.0,0.0,6.0,7.7,54.0,69.2,,,,,,
8290605,2004,132.0,18.0,60.0,8.2,305.0,41.5,279.0,38.0,,,,,,
4490305,2004,1.0,0.3,0.0,0.0,55.0,15.9,133.0,38.4,,,,,,
2730005,2004,17.0,4.8,0.0,0.0,22.0,6.3,29.0,8.2,,,,,,
2730008,2004,5.0,1.0,0.0,0.0,41.0,8.5,56.0,11.7,,,,,,
2730305,2004,25.0,3.8,0.0,0.0,64.0,9.7,75.0,11.4,,,,,,
2730015,2004,7.0,3.4,0.0,0.0,10.0,4.9,2.0,1.0,,,,,,
2740075,2004,285.0,48.6,80.0,13.6,117.0,19.9,400.0,68.1,,,,,,
2740015,2004,42.0,21.6,8.0,4.1,21.0,10.8,63.0,32.5,,,,,,
2740005,2004,196.0,51.7,65.0,17.2,86.0,22.7,211.0,55.7,,,,,,
2740111,2004,357.0,68.4,141.0,27.0,88.0,16.9,425.0,81.4,,,,,,
2740510,2004,8.0,16.0,0.0,0.0,50.0,100.0,35.0,70.0,,,,,,
2740083,2004,115.0,23.2,13.0,2.6,146.0,29.4,195.0,39.3,,,,,,
2740087,2004,260.0,64.0,128.0,31.5,48.0,11.8,277.0,68.2,,,,,,
2740410,2004,4.0,17.4,0.0,0.0,23.0,100.0,21.0,91.3,,,,,,
2740505,2004,842.0,50.5,195.0,11.7,244.0,14.6,918.0,55.1,,,,,,
2740115,2004,75.0,24.6,18.0,5.9,60.0,19.7,166.0,54.4,,,,,,
2740120,2004,182.0,45.8,22.0,5.5,80.0,20.2,280.0,70.5,,,,,,
2780305,2004,6.0,0.8,0.0,0.0,120.0,15.7,114.0,15.0,,,,,,
2780020,2004,4.0,0.8,0.0,0.0,81.0,16.1,106.0,21.1,,,,,,
2780015,2004,1.0,0.3,0.0,0.0,80.0,22.2,79.0,21.9,,,,,,
2780505,2004,1.0,0.1,0.0,0.0,71.0,10.5,92.0,13.6,,,,,,
4880550,2004,0.0,0.0,0.0,0.0,49.0,13.4,84.0,23.0,,,,,,
8730605,2004,0.0,0.0,0.0,0.0,158.0,28.5,72.0,13.0,,,,,,
2750005,2004,4.0,0.7,0.0,0.0,73.0,13.4,86.0,15.8,,,,,,
2760020,2004,14.0,2.6,1.0,0.2,58.0,10.8,11.0,2.0,,,,,,
2760008,2004,29.0,5.1,7.0,1.2,49.0,8.7,4.0,0.7,,,,,,
2760305,2004,4.0,0.8,0.0,0.0,60.0,11.9,9.0,1.8,,,,,,
2770005,2004,142.0,33.9,17.0,4.1,61.0,14.6,217.0,51.8,,,,,,
2770010,2004,127.0,27.6,23.0,5.0,49.0,10.7,201.0,43.7,,,,,,
2770020,2004,108.0,21.2,17.0,3.3,100.0,19.6,345.0,67.6,,,,,,
8720605,2004,25.0,2.1,0.0,0.0,286.0,24.2,324.0,27.5,,,,,,
7650015,2004,0.0,0.0,0.0,0.0,1.0,5.6,4.0,22.2,,,,,,
7650505,2004,0.0,0.0,0.0,0.0,70.0,16.7,101.0,24.2,,,,,,
7650018,2004,1.0,1.1,0.0,0.0,11.0,12.5,26.0,29.5,,,,,,
7650030,2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
7650035,2004,3.0,0.6,2.0,0.4,78.0,16.3,102.0,21.3,,,,,,
8760605,2004,30.0,2.9,0.0,0.0,242.0,23.4,226.0,21.8,,,,,,
7660505,2004,0.0,0.0,0.0,0.0,87.0,13.8,56.0,8.9,,,,,,
7660010,2004,0.0,0.0,0.0,0.0,78.0,10.7,106.0,14.5,,,,,,
7670505,2004,1.0,0.2,0.0,0.0,29.0,4.8,69.0,11.5,,,,,,
7670008,2004,0.0,0.0,0.0,0.0,58.0,26.0,32.0,14.3,,,,,,
7670415,2004,3.0,0.7,0.0,0.0,55.0,13.7,89.0,22.2,,,,,,
2810095,2004,50.0,11.0,46.0,10.1,59.0,13.0,310.0,68.1,,,,,,
2810175,2004,13.0,4.3,0.0,0.0,54.0,17.8,214.0,70.4,,,,,,
2810165,2004,4.0,1.3,0.0,0.0,29.0,9.7,133.0,44.6,,,,,,
2810010,2004,114.0,18.4,85.0,13.8,177.0,28.6,504.0,81.6,,,,,,
2810025,2004,110.0,27.8,90.0,22.7,61.0,15.4,359.0,90.7,,,,,,
2810035,2004,110.0,19.1,82.0,14.3,93.0,16.2,381.0,66.3,,,,,,
2810125,2004,97.0,34.8,66.0,23.7,37.0,13.3,205.0,73.5,,,,,,
2810030,2004,40.0,8.3,12.0,2.5,86.0,17.8,446.0,92.5,,,,,,
2810325,2004,79.0,8.4,29.0,3.1,205.0,21.8,670.0,71.4,,,,,,
2810075,2004,91.0,35.8,71.0,28.0,27.0,10.6,212.0,83.5,,,,,,
2810080,2004,130.0,24.9,100.0,19.2,89.0,17.0,347.0,66.5,,,,,,
2810195,2004,178.0,23.7,144.0,19.1,140.0,18.6,674.0,89.6,,,,,,
2810065,2004,108.0,30.3,66.0,18.5,36.0,10.1,264.0,73.9,,,,,,
2810068,2004,5.0,1.9,0.0,0.0,71.0,26.6,195.0,73.0,,,,,,
2810510,2004,256.0,14.9,147.0,8.5,306.0,17.8,1263.0,73.3,,,,,,
2810050,2004,14.0,6.1,1.0,0.4,34.0,14.8,205.0,89.1,,,,,,
2810085,2004,99.0,24.8,73.0,18.3,47.0,11.8,367.0,91.8,,,,,,
2810100,2004,68.0,11.3,43.0,7.1,96.0,15.9,459.0,76.1,,,,,,
2810328,2004,53.0,7.7,0.0,0.0,186.0,26.9,593.0,85.8,,,,,,
2810320,2004,216.0,25.2,170.0,19.8,140.0,16.3,779.0,90.8,,,,,,
2810110,2004,90.0,24.3,51.0,13.7,67.0,18.1,339.0,91.4,,,,,,
2810115,2004,6.0,2.3,1.0,0.4,34.0,13.0,220.0,84.3,,,,,,
2810120,2004,36.0,8.6,9.0,2.1,49.0,11.7,375.0,89.3,,,,,,
2810330,2004,254.0,23.8,188.0,17.6,197.0,18.4,865.0,81.0,,,,,,
2810060,2004,9.0,3.7,1.0,0.4,38.0,15.6,197.0,80.7,,,,,,
2810140,2004,62.0,22.9,47.0,17.3,44.0,16.2,204.0,75.3,,,,,,
2810155,2004,98.0,22.2,80.0,18.1,41.0,9.3,326.0,73.8,,,,,,
2810145,2004,78.0,17.5,65.0,14.6,54.0,12.1,364.0,81.6,,,,,,
2810023,2004,162.0,26.3,128.0,20.8,114.0,18.5,522.0,84.9,,,,,,
2810620,2004,41.0,4.2,34.0,3.5,315.0,32.1,760.0,77.4,,,,,,
2810055,2004,189.0,25.8,119.0,16.2,132.0,18.0,674.0,92.0,,,,,,
2810020,2004,109.0,28.2,83.0,21.4,55.0,14.2,308.0,79.6,,,,,,
2810500,2004,174.0,9.4,104.0,5.6,277.0,15.0,1016.0,55.1,,,,,,
10003,2005,0.0,0.0,0.0,0.0,74.0,12.4,43.0,7.2,,,,,,
10505,2005,3.0,0.5,0.0,0.0,58.0,9.8,35.0,5.9,,,,,,
10405,2005,2.0,0.5,2.0,0.5,44.0,10.8,36.0,8.8,,,,,,
10015,2005,0.0,0.0,0.0,0.0,63.0,16.6,29.0,7.6,,,,,,
4120530,2005,0.0,0.0,0.0,0.0,49.0,14.7,174.0,52.3,,,,,,
6000505,2005,256.0,14.9,8.0,0.5,204.0,11.9,51.0,3.0,,,,,,
6000405,2005,164.0,17.9,8.0,0.9,131.0,14.3,33.0,3.6,,,,,,
30025,2005,2.0,0.4,0.0,0.0,61.0,10.7,89.0,15.6,,,,,,
30305,2005,0.0,0.0,0.0,0.0,50.0,9.1,76.0,13.9,,,,,,
6030004,2005,0.0,0.0,0.0,0.0,46.0,17.6,52.0,19.8,,,,,,
6030505,2005,1.0,0.2,1.0,0.2,47.0,9.7,77.0,15.8,,,,,,
6030020,2005,0.0,0.0,0.0,0.0,118.0,19.5,255.0,42.1,,,,,,
50003,2005,0.0,0.0,0.0,0.0,28.0,26.9,2.0,1.9,,,,,,
50505,2005,41.0,3.4,18.0,1.5,168.0,13.8,118.0,9.7,,,,,,
50405,2005,22.0,3.1,5.0,0.7,100.0,14.0,133.0,18.7,,,,,,
50303,2005,26.0,3.8,12.0,1.8,115.0,16.9,141.0,20.7,,,,,,
50020,2005,3.0,0.7,3.0,0.7,36.0,8.9,63.0,15.5,,,,,,
50010,2005,14.0,3.4,13.0,3.1,57.0,13.7,91.0,21.9,,,,,,
50030,2005,9.0,2.3,8.0,2.1,59.0,15.4,78.0,20.3,,,,,,
50025,2005,28.0,6.7,22.0,5.3,49.0,11.8,91.0,21.9,,,,,,
70005,2005,0.0,0.0,0.0,0.0,84.0,17.3,58.0,11.9,,,,,,
70505,2005,11.0,1.4,0.0,0.0,119.0,14.8,94.0,11.7,,,,,,
70013,2005,13.0,1.7,8.0,1.0,105.0,13.3,119.0,15.1,,,,,,
70010,2005,13.0,2.4,6.0,1.1,102.0,19.0,80.0,14.9,,,,,,
80009,2005,94.0,25.7,49.0,13.4,72.0,19.7,154.0,42.1,,,,,,
80020,2005,72.0,14.8,38.0,7.8,57.0,11.7,96.0,19.7,,,,,,
80050,2005,77.0,17.5,40.0,9.1,57.0,13.0,111.0,25.2,,,,,,
6050505,2005,171.0,12.8,40.0,3.0,202.0,15.1,218.0,16.3,,,,,,
6050405,2005,65.0,10.7,22.0,3.6,93.0,15.4,123.0,20.3,,,,,,
90505,2005,140.0,8.1,19.0,1.1,236.0,13.6,43.0,2.5,,,,,,
90310,2005,44.0,9.0,2.0,0.4,75.0,15.4,9.0,1.8,,,,,,
90003,2005,28.0,6.2,9.0,2.0,64.0,14.2,27.0,6.0,,,,,,
90305,2005,21.0,3.7,7.0,1.2,85.0,15.1,19.0,3.4,,,,,,
90010,2005,18.0,5.0,0.0,0.0,32.0,8.8,7.0,1.9,,,,,,
90004,2005,67.0,12.5,12.0,2.2,83.0,15.5,23.0,4.3,,,,,,
90005,2005,5.0,1.8,0.0,0.0,60.0,21.7,7.0,2.5,,,,,,
90020,2005,23.0,4.2,2.0,0.4,62.0,11.4,5.0,0.9,,,,,,
90025,2005,53.0,8.6,5.0,0.8,92.0,14.9,11.0,1.8,,,,,,
90350,2005,47.0,12.0,2.0,0.5,69.0,17.6,15.0,3.8,,,,,,
100505,2005,68.0,6.1,30.0,2.7,155.0,13.9,71.0,6.3,,,,,,
100010,2005,29.0,7.2,24.0,6.0,19.0,4.7,11.0,2.7,,,,,,
100025,2005,10.0,2.9,5.0,1.4,45.0,12.9,14.0,4.0,,,,,,
100030,2005,51.0,16.5,37.0,12.0,29.0,9.4,25.0,8.1,,,,,,
100005,2005,16.0,4.1,10.0,2.6,34.0,8.7,6.0,1.5,,,,,,
100055,2005,32.0,10.4,21.0,6.8,28.0,9.1,18.0,5.8,,,,,,
100038,2005,3.0,3.8,0.0,0.0,7.0,9.0,0.0,0.0,,,,,,
100410,2005,87.0,9.0,60.0,6.2,162.0,16.7,102.0,10.5,,,,,,
100045,2005,33.0,13.9,22.0,9.3,18.0,7.6,36.0,15.2,,,,,,
100050,2005,90.0,28.0,66.0,20.6,34.0,10.6,109.0,34.0,,,,,,
6100025,2005,1.0,0.2,0.0,0.0,107.0,21.3,56.0,11.1,,,,,,
6100010,2005,0.0,0.0,0.0,0.0,39.0,18.1,12.0,5.6,,,,,,
6100505,2005,2.0,0.3,0.0,0.0,98.0,14.1,43.0,6.2,,,,,,
6100305,2005,0.0,0.0,0.0,0.0,121.0,19.6,55.0,8.9,,,,,,
6100005,2005,0.0,0.0,0.0,0.0,87.0,22.5,43.0,11.1,,,,,,
140505,2005,55.0,8.4,1.0,0.2,57.0,8.8,33.0,5.1,,,,,,
140405,2005,19.0,5.0,6.0,1.6,52.0,13.7,36.0,9.5,,,,,,
140015,2005,27.0,4.4,11.0,1.8,94.0,15.2,51.0,8.2,,,,,,
140010,2005,64.0,9.9,25.0,3.9,66.0,10.2,69.0,10.7,,,,,,
140005,2005,28.0,8.4,11.0,3.3,29.0,8.7,10.0,3.0,,,,,,
8010605,2005,111.0,12.2,8.0,0.9,262.0,28.9,175.0,19.3,,,,,,
6150505,2005,11.0,1.8,2.0,0.3,91.0,14.7,176.0,28.3,,,,,,
6150305,2005,11.0,2.3,2.0,0.4,77.0,15.8,189.0,38.9,,,,,,
6150020,2005,3.0,1.4,3.0,1.4,40.0,18.7,115.0,53.7,,,,,,
6150050,2005,2.0,1.6,2.0,1.6,13.0,10.5,49.0,39.5,,,,,,
4910550,2005,29.0,4.1,0.0,0.0,80.0,11.4,332.0,47.4,,,,,,
160001,2005,93.0,20.7,66.0,14.7,88.0,19.6,123.0,27.3,,,,,,
160505,2005,252.0,13.0,86.0,4.4,268.0,13.8,320.0,16.5,,,,,,
160315,2005,80.0,12.9,31.0,5.0,100.0,16.2,163.0,26.3,,,,,,
160008,2005,13.0,9.1,0.0,0.0,65.0,45.5,11.0,7.7,,,,,,
160045,2005,32.0,6.6,0.0,0.0,65.0,13.4,97.0,20.0,,,,,,
160040,2005,71.0,14.9,35.0,7.4,66.0,13.9,92.0,19.3,,,,,,
160050,2005,80.0,16.4,44.0,9.0,96.0,19.7,131.0,26.8,,,,,,
160305,2005,60.0,9.7,5.0,0.8,85.0,13.7,123.0,19.8,,,,,,
160035,2005,54.0,12.8,44.0,10.4,81.0,19.2,120.0,28.4,,,,,,
160320,2005,115.0,17.3,59.0,8.9,105.0,15.8,165.0,24.9,,,,,,
170305,2005,7.0,1.2,2.0,0.3,71.0,12.2,72.0,12.3,,,,,,
170505,2005,12.0,1.9,5.0,0.8,65.0,10.3,47.0,7.4,,,,,,
170010,2005,0.0,0.0,0.0,0.0,14.0,5.9,25.0,10.6,,,,,,
170025,2005,10.0,3.4,0.0,0.0,53.0,17.9,19.0,6.4,,,,,,
180510,2005,42.0,11.9,0.0,0.0,41.0,11.6,84.0,23.9,,,,,,
180010,2005,11.0,3.0,0.0,0.0,59.0,15.9,80.0,21.6,,,,,,
200505,2005,130.0,6.6,48.0,2.4,172.0,8.7,401.0,20.3,,,,,,
200010,2005,11.0,3.0,9.0,2.5,51.0,13.9,51.0,13.9,,,,,,
200025,2005,61.0,19.7,36.0,11.6,45.0,14.5,117.0,37.7,,,,,,
200005,2005,4.0,1.4,0.0,0.0,26.0,9.3,2.0,0.7,,,,,,
230505,2005,33.0,4.5,4.0,0.6,96.0,13.2,27.0,3.7,,,,,,
230305,2005,32.0,6.3,2.0,0.4,79.0,15.5,47.0,9.2,,,,,,
230010,2005,52.0,9.7,18.0,3.4,59.0,11.0,30.0,5.6,,,,,,
230012,2005,29.0,5.7,6.0,1.2,89.0,17.6,31.0,6.1,,,,,,
240505,2005,17.0,2.3,1.0,0.1,89.0,12.2,57.0,7.8,,,,,,
240005,2005,10.0,2.9,5.0,1.4,41.0,11.8,44.0,12.6,,,,,,
240018,2005,13.0,2.0,7.0,1.1,66.0,10.3,74.0,11.6,,,,,,
250003,2005,1.0,4.5,0.0,0.0,22.0,100.0,0.0,0.0,,,,,,
250505,2005,19.0,2.5,1.0,0.1,68.0,8.9,30.0,3.9,,,,,,
250315,2005,17.0,2.0,1.0,0.1,109.0,12.6,90.0,10.4,,,,,,
250510,2005,0.0,0.0,0.0,0.0,44.0,100.0,20.0,45.5,,,,,,
250020,2005,2.0,0.5,0.0,0.0,54.0,12.9,47.0,11.2,,,,,,
250025,2005,8.0,2.7,0.0,0.0,24.0,8.0,31.0,10.3,,,,,,
260505,2005,176.0,14.9,35.0,3.0,148.0,12.6,62.0,5.3,,,,,,
260015,2005,65.0,28.1,15.0,6.5,21.0,9.1,15.0,6.5,,,,,,
260010,2005,16.0,5.6,4.0,1.4,30.0,10.5,9.0,3.2,,,,,,
260035,2005,23.0,5.4,11.0,2.6,53.0,12.4,18.0,4.2,,,,,,
260005,2005,2.0,0.5,1.0,0.2,59.0,13.6,9.0,2.1,,,,,,
260305,2005,149.0,12.9,29.0,2.5,149.0,12.9,64.0,5.5,,,,,,
4200205,2005,85.0,28.1,21.0,7.0,21.0,7.0,224.0,74.2,,,,,,
4470205,2005,2.0,0.5,0.0,0.0,32.0,8.0,0.0,0.0,,,,,,
270010,2005,0.0,0.0,0.0,0.0,86.0,14.9,13.0,2.2,,,,,,
270305,2005,0.0,0.0,0.0,0.0,64.0,14.0,40.0,8.7,,,,,,
4140305,2005,0.0,0.0,0.0,0.0,23.0,35.9,35.0,54.7,,,,,,
6180505,2005,12.0,2.0,5.0,0.8,78.0,12.7,85.0,13.9,,,,,,
280005,2005,0.0,0.0,0.0,0.0,30.0,11.7,8.0,3.1,,,,,,
6200505,2005,6.0,1.3,1.0,0.2,56.0,12.2,13.0,2.8,,,,,,
300055,2005,34.0,7.1,18.0,3.8,79.0,16.6,134.0,28.2,,,,,,
300505,2005,58.0,4.5,19.0,1.5,210.0,16.2,224.0,17.3,,,,,,
300305,2005,7.0,1.3,0.0,0.0,112.0,20.7,104.0,19.3,,,,,,
300010,2005,0.0,0.0,0.0,0.0,65.0,20.0,46.0,14.2,,,,,,
300015,2005,2.0,0.4,0.0,0.0,81.0,16.8,63.0,13.1,,,,,,
300033,2005,5.0,1.6,0.0,0.0,57.0,18.4,74.0,23.9,,,,,,
300040,2005,6.0,1.8,0.0,0.0,67.0,19.9,72.0,21.4,,,,,,
310505,2005,35.0,2.1,4.0,0.2,239.0,14.5,57.0,3.4,,,,,,
310030,2005,2.0,0.6,2.0,0.6,76.0,22.3,22.0,6.5,,,,,,
310007,2005,9.0,1.7,0.0,0.0,53.0,10.2,26.0,5.0,,,,,,
310026,2005,4.0,0.6,2.0,0.3,99.0,16.1,44.0,7.1,,,,,,
310012,2005,1.0,0.2,1.0,0.2,58.0,10.8,25.0,4.7,,,,,,
310310,2005,6.0,0.9,2.0,0.3,112.0,17.4,47.0,7.3,,,,,,
310305,2005,19.0,2.2,3.0,0.3,150.0,17.2,72.0,8.3,,,,,,
310015,2005,21.0,5.0,15.0,3.6,66.0,15.7,18.0,4.3,,,,,,
310005,2005,17.0,2.2,9.0,1.1,152.0,19.4,35.0,4.5,,,,,,
8050605,2005,28.0,3.3,4.0,0.5,150.0,17.6,112.0,13.2,,,,,,
6220015,2005,7.0,2.6,0.0,0.0,58.0,21.2,29.0,10.6,,,,,,
6220505,2005,10.0,1.7,0.0,0.0,41.0,7.0,40.0,6.8,,,,,,
6220405,2005,6.0,1.0,0.0,0.0,101.0,16.8,74.0,12.3,,,,,,
6220008,2005,2.0,0.5,1.0,0.2,63.0,14.7,43.0,10.0,,,,,,
6220010,2005,0.0,0.0,0.0,0.0,68.0,18.9,44.0,12.3,,,,,,
8060605,2005,5.0,0.6,5.0,0.6,216.0,27.7,109.0,14.0,,,,,,
350541,2005,63.0,26.9,10.0,4.3,31.0,13.2,102.0,43.6,,,,,,
350021,2005,47.0,16.2,26.0,9.0,51.0,17.6,214.0,73.8,,,,,,
350390,2005,373.0,59.6,314.0,50.2,171.0,27.3,567.0,90.6,,,,,,
350010,2005,91.0,46.0,84.0,42.4,22.0,11.1,161.0,81.3,,,,,,
350548,2005,127.0,73.0,113.0,64.9,4.0,2.3,91.0,52.3,,,,,,
350546,2005,73.0,18.6,3.0,0.8,48.0,12.2,216.0,55.0,,,,,,
350558,2005,121.0,32.4,51.0,13.7,72.0,19.3,239.0,64.1,,,,,,
350507,2005,141.0,100.0,141.0,100.0,0.0,0.0,107.0,75.9,,,,,,
350560,2005,697.0,28.7,1.0,0.0,18.0,0.7,641.0,26.4,,,,,,
350545,2005,480.0,30.3,4.0,0.3,14.0,0.9,705.0,44.5,,,,,,
350505,2005,675.0,50.9,245.0,18.5,257.0,19.4,1077.0,81.2,,,,,,
350036,2005,7.0,28.0,7.0,28.0,25.0,100.0,18.0,72.0,,,,,,
350054,2005,212.0,40.9,163.0,31.5,41.0,7.9,432.0,83.4,,,,,,
350052,2005,212.0,43.5,153.0,31.4,136.0,27.9,395.0,81.1,,,,,,
350515,2005,478.0,39.4,162.0,13.4,292.0,24.1,799.0,65.9,,,,,,
350430,2005,194.0,39.2,52.0,10.5,129.0,26.1,415.0,83.8,,,,,,
350518,2005,3.0,8.6,0.0,0.0,8.0,22.9,21.0,60.0,,,,,,
350062,2005,165.0,69.6,142.0,59.9,33.0,13.9,193.0,81.4,,,,,,
350066,2005,47.0,39.8,28.0,23.7,13.0,11.0,92.0,78.0,,,,,,
350072,2005,127.0,38.3,89.0,26.8,51.0,15.4,303.0,91.3,,,,,,
350074,2005,205.0,42.7,60.0,12.5,121.0,25.2,422.0,87.9,,,,,,
350077,2005,33.0,11.1,16.0,5.4,64.0,21.6,238.0,80.4,,,,,,
350080,2005,448.0,78.7,261.0,45.9,48.0,8.4,518.0,91.0,,,,,,
350009,2005,123.0,63.7,105.0,54.4,22.0,11.4,169.0,87.6,,,,,,
350530,2005,696.0,48.5,262.0,18.3,228.0,15.9,982.0,68.4,,,,,,
350088,2005,107.0,39.3,58.0,21.3,36.0,13.2,226.0,83.1,,,,,,
350543,2005,10.0,12.0,1.0,1.2,14.0,16.9,45.0,54.2,,,,,,
350003,2005,53.0,36.6,36.0,24.8,20.0,13.8,99.0,68.3,,,,,,
350006,2005,11.0,10.7,9.0,8.7,20.0,19.4,73.0,70.9,,,,,,
350096,2005,32.0,19.6,20.0,12.3,56.0,34.4,120.0,73.6,,,,,,
350100,2005,32.0,19.6,14.0,8.6,35.0,21.5,143.0,87.7,,,,,,
350522,2005,162.0,43.0,77.0,20.4,70.0,18.6,230.0,61.0,,,,,,
350540,2005,67.0,25.1,1.0,0.4,31.0,11.6,163.0,61.0,,,,,,
350116,2005,42.0,16.1,22.0,8.4,32.0,12.3,166.0,63.6,,,,,,
350122,2005,35.0,15.9,18.0,8.2,97.0,44.1,168.0,76.4,,,,,,
350426,2005,59.0,23.3,7.0,2.8,36.0,14.2,207.0,81.8,,,,,,
350200,2005,263.0,57.2,200.0,43.5,92.0,20.0,415.0,90.2,,,,,,
350135,2005,38.0,15.1,21.0,8.3,26.0,10.3,207.0,82.1,,,,,,
350750,2005,40.0,27.2,24.0,16.3,124.0,84.4,110.0,74.8,,,,,,
350141,2005,93.0,42.9,52.0,24.0,19.0,8.8,197.0,90.8,,,,,,
350013,2005,177.0,33.0,116.0,21.6,131.0,24.4,397.0,73.9,,,,,,
350146,2005,224.0,32.8,127.0,18.6,184.0,27.0,558.0,81.8,,,,,,
350154,2005,28.0,10.3,11.0,4.0,51.0,18.8,218.0,80.1,,,,,,
350156,2005,196.0,73.4,124.0,46.4,25.0,9.4,236.0,88.4,,,,,,
350485,2005,254.0,37.3,62.0,9.1,131.0,19.2,565.0,83.0,,,,,,
350153,2005,302.0,57.7,246.0,47.0,67.0,12.8,417.0,79.7,,,,,,
350525,2005,285.0,34.9,149.0,18.2,176.0,21.5,504.0,61.7,,,,,,
350172,2005,26.0,19.8,14.0,10.7,29.0,22.1,91.0,69.5,,,,,,
350166,2005,206.0,51.6,150.0,37.6,56.0,14.0,346.0,86.7,,,,,,
350167,2005,296.0,43.1,218.0,31.7,143.0,20.8,543.0,79.0,,,,,,
350179,2005,391.0,51.7,102.0,13.5,176.0,23.2,676.0,89.3,,,,,,
350180,2005,81.0,26.1,50.0,16.1,53.0,17.1,240.0,77.4,,,,,,
350182,2005,120.0,42.3,81.0,28.5,32.0,11.3,229.0,80.6,,,,,,
350183,2005,58.0,10.5,36.0,6.5,166.0,30.0,474.0,85.6,,,,,,
350184,2005,17.0,10.5,6.0,3.7,53.0,32.7,65.0,40.1,,,,,,
350181,2005,54.0,16.9,29.0,9.1,83.0,25.9,276.0,86.3,,,,,,
350286,2005,529.0,67.4,390.0,49.7,112.0,14.3,622.0,79.2,,,,,,
