school_id,year,african_american,asian,hispanic,white,native,male,female
2620050,2013,2.3,4.7,15.0,72.9,1.4,48.6,51.4
2620505,2013,3.0,3.2,9.5,82.6,0.1,45.9,54.1
2620065,2013,6.3,4.2,11.1,78.0,0.0,52.7,47.3
2630010,2013,2.4,0.0,4.9,90.2,0.0,39.0,61.0
2640007,2013,2.6,1.4,0.7,92.8,0.0,48.1,51.9
2640305,2013,2.1,0.9,0.6,95.3,0.0,46.0,54.0
2640010,2013,3.7,1.5,0.0,94.2,0.0,56.3,43.7
2640015,2013,2.7,1.4,1.1,93.8,0.0,47.1,52.9
2640505,2013,2.5,1.0,0.6,94.7,0.0,48.0,52.0
2640020,2013,2.9,0.8,0.3,95.3,0.0,50.7,49.3
2650405,2013,1.6,2.4,2.0,92.7,0.0,45.5,54.5
2650007,2013,1.0,3.1,5.5,88.5,0.0,48.2,51.8
2650015,2013,1.3,1.1,3.7,91.1,0.2,51.0,49.0
2650505,2013,0.9,2.8,1.9,93.8,0.0,50.6,49.4
4860105,2013,37.1,1.4,48.9,8.5,0.5,48.9,51.1
2660005,2013,6.1,21.8,4.2,62.7,0.2,51.3,48.7
2660010,2013,3.9,21.3,3.2,68.4,0.0,51.3,48.7
2660015,2013,1.6,28.6,4.6,61.2,0.0,51.6,48.4
2660505,2013,5.4,16.0,2.6,74.1,0.0,51.0,49.0
2660305,2013,8.4,17.6,4.3,66.7,0.1,50.9,49.1
8710605,2013,0.6,0.6,2.2,94.5,0.1,58.5,41.5
2690010,2013,3.5,6.2,2.5,82.0,0.2,48.9,51.1
2710005,2013,1.5,29.7,8.4,54.8,0.4,56.7,43.3
2710015,2013,2.6,25.4,9.0,57.9,0.5,49.5,50.5
2710020,2013,3.7,37.2,5.1,49.5,0.6,52.6,47.4
2710030,2013,1.8,15.1,5.0,75.7,0.1,49.3,50.7
2710040,2013,3.4,30.9,5.3,57.3,0.0,49.2,50.8
2710305,2013,1.6,20.0,5.2,70.9,0.1,53.9,46.1
2710505,2013,2.0,14.5,4.3,77.3,0.3,44.5,55.5
2710035,2013,1.3,12.1,2.1,80.5,0.0,50.5,49.5
2710025,2013,1.8,12.0,4.1,79.8,0.0,50.9,49.1
2720005,2013,0.7,0.0,8.3,80.0,0.7,44.1,55.9
4770010,2013,4.2,1.6,19.2,74.4,0.2,46.7,53.3
7600505,2013,1.8,0.5,0.2,97.2,0.0,51.8,48.2
7600405,2013,1.1,0.8,0.3,97.0,0.0,50.4,49.6
4190305,2013,92.7,0.9,5.5,0.9,0.0,39.3,60.7
2730005,2013,0.9,2.0,2.6,92.3,0.3,53.0,47.0
2730008,2013,2.0,0.8,3.5,92.9,0.0,56.1,43.9
2730305,2013,1.0,0.7,2.2,94.1,0.0,49.3,50.7
2730015,2013,0.5,0.9,2.3,94.5,0.0,49.1,50.9
7630505,2013,1.5,1.2,1.8,93.4,0.0,49.7,50.3
2740087,2013,6.9,12.3,44.2,34.3,0.0,53.0,47.0
2740075,2013,14.6,6.7,40.1,37.1,0.0,48.9,51.1
2740015,2013,2.4,12.5,12.2,67.2,0.0,48.4,51.6
2740005,2013,4.3,10.2,45.7,37.5,0.0,54.8,45.2
2740111,2013,5.7,2.0,74.3,16.4,0.0,51.2,48.8
2740510,2013,22.9,0.0,33.3,41.7,0.0,68.8,31.3
2740083,2013,14.1,9.8,19.6,54.7,0.0,60.0,40.0
2740410,2013,20.7,0.0,34.5,41.4,0.0,79.3,20.7
2740505,2013,16.3,10.7,40.3,31.3,0.4,50.8,49.2
2740115,2013,16.8,8.2,22.3,50.3,0.0,53.8,46.2
2740120,2013,18.7,9.6,45.0,25.8,0.0,55.0,45.0
2780305,2013,1.5,1.3,5.7,86.6,0.0,50.6,49.4
2780020,2013,1.4,1.9,9.8,83.3,0.0,48.1,51.9
2780015,2013,0.3,2.5,11.4,78.9,0.3,49.2,50.8
2780505,2013,2.0,1.6,5.2,87.3,0.5,49.6,50.4
8290605,2013,4.5,1.1,50.7,41.1,0.3,59.9,40.1
4880550,2013,25.2,2.8,2.4,65.9,0.0,51.1,48.9
8730605,2013,3.7,0.2,3.2,91.2,0.0,61.1,38.9
2750005,2013,0.4,0.7,3.4,91.3,0.0,53.1,46.9
2760050,2013,0.4,13.0,3.9,79.9,0.0,52.1,47.9
2760020,2013,0.3,15.4,1.9,79.8,0.0,52.6,47.4
2760008,2013,0.3,13.6,5.4,75.6,0.3,53.6,46.4
2760305,2013,0.4,11.1,1.9,85.5,0.0,50.3,49.7
2770005,2013,0.9,0.4,43.3,54.5,0.4,52.8,47.2
2770010,2013,0.3,2.4,11.9,85.3,0.0,53.6,46.4
2770020,2013,0.8,2.3,36.4,60.0,0.2,50.2,49.8
8720605,2013,26.2,0.2,12.9,57.4,0.0,56.0,44.0
7650015,2013,0.0,0.0,10.0,70.0,0.0,40.0,60.0
7650505,2013,0.9,1.2,3.6,91.1,0.3,55.8,44.2
7650018,2013,0.0,0.0,1.4,91.3,0.0,47.8,52.2
7650030,2013,0.0,0.0,0.0,90.0,0.0,40.0,60.0
7650035,2013,0.6,0.0,5.0,88.6,0.3,51.0,49.0
8760605,2013,0.1,0.3,6.8,92.5,0.0,62.5,37.5
7660505,2013,3.1,0.9,2.6,91.9,0.4,49.4,50.6
7660010,2013,1.6,0.7,2.8,93.5,0.0,51.3,48.7
7670505,2013,0.7,1.3,5.1,90.3,0.0,51.6,48.4
7670008,2013,0.5,1.4,7.6,87.1,0.0,54.8,45.2
7670415,2013,1.0,0.6,4.4,91.4,0.3,52.4,47.6
7670040,2013,1.2,0.3,7.6,88.0,0.0,55.1,44.9
2810095,2013,27.3,1.8,42.9,20.7,0.0,44.9,55.1
2810175,2013,17.3,7.1,37.8,35.8,0.0,45.3,54.7
2810165,2013,35.8,1.3,38.1,21.1,0.0,49.8,50.2
2810360,2013,22.2,0.0,69.8,7.9,0.0,74.6,25.4
2810010,2013,12.2,0.9,78.4,7.4,0.1,56.0,44.0
2810025,2013,13.3,0.0,85.9,0.6,0.0,49.7,50.3
2810035,2013,17.7,2.5,54.7,22.4,0.2,52.0,48.0
2810125,2013,16.9,5.0,47.8,28.1,0.0,49.3,50.7
2810030,2013,17.3,1.4,72.3,6.9,0.0,55.8,44.2
2810325,2013,17.0,8.3,59.8,11.1,0.2,50.0,50.0
2810075,2013,21.1,0.7,54.1,21.5,0.0,48.7,51.3
2810080,2013,14.3,3.7,54.5,24.7,0.0,52.8,47.2
2810575,2013,28.0,0.0,48.0,24.0,0.0,44.0,56.0
2810195,2013,11.2,0.3,81.3,6.3,0.0,51.3,48.7
2810065,2013,8.5,2.0,65.8,20.2,0.0,48.5,51.5
2810068,2013,22.8,2.9,45.7,25.0,0.0,53.3,46.7
2810510,2013,22.7,1.6,66.9,7.7,0.0,51.4,48.6
2810050,2013,29.7,0.3,52.4,15.0,0.7,50.3,49.7
2810085,2013,25.1,1.2,65.0,6.5,0.2,51.6,48.4
2810100,2013,15.7,0.9,58.9,20.8,0.0,49.8,50.2
2810328,2013,26.4,0.4,57.7,11.5,0.0,53.8,46.2
2810320,2013,33.8,2.1,42.8,15.0,0.0,54.6,45.4
2810110,2013,18.8,6.1,67.9,6.1,0.0,48.5,51.5
2810115,2013,12.6,0.8,68.2,15.3,0.0,51.0,49.0
2810560,2013,11.5,0.0,50.0,38.5,0.0,50.0,50.0
2810120,2013,13.7,0.2,81.8,2.9,0.0,54.7,45.3
2810330,2013,23.4,4.3,50.0,17.5,0.0,50.6,49.4
2810060,2013,33.9,0.0,49.4,13.4,0.8,58.6,41.4
2810140,2013,20.0,1.5,57.1,18.2,0.0,52.4,47.6
2810155,2013,15.7,3.0,61.0,17.7,0.0,56.7,43.3
2810145,2013,8.8,1.6,72.1,14.9,0.0,52.8,47.2
2810023,2013,13.6,0.2,79.9,4.4,0.0,52.3,47.7
2810620,2013,20.8,1.9,63.3,12.5,0.0,46.0,54.0
2810055,2013,30.0,0.8,62.4,4.9,0.6,49.4,50.6
2810020,2013,13.0,1.2,64.8,17.9,0.6,50.7,49.3
2810355,2013,12.3,0.4,78.2,6.3,0.0,53.5,46.5
2810500,2013,24.5,5.8,48.0,16.9,0.0,51.7,48.3
2810350,2013,25.9,1.4,51.4,16.3,0.0,60.6,39.4
4450105,2014,39.9,4.6,25.7,26.3,0.1,47.7,52.3
10505,2014,2.8,1.5,4.6,90.0,0.2,51.1,48.9
10003,2014,1.5,2.2,2.0,93.8,0.5,50.9,49.1
10002,2014,2.8,3.9,5.0,87.7,0.6,54.2,45.8
10405,2014,1.8,1.2,4.6,91.8,0.3,49.8,50.2
10015,2014,2.4,0.9,3.8,92.4,0.3,52.4,47.6
4120530,2014,58.4,1.4,20.5,16.3,0.0,47.0,53.0
6000505,2014,1.2,24.2,3.5,68.6,0.2,49.4,50.6
6000405,2014,1.2,27.5,2.6,63.8,0.2,52.3,47.7
30025,2014,0.2,0.0,2.1,97.6,0.0,55.2,44.8
30305,2014,1.1,0.7,0.2,97.8,0.0,48.9,51.1
6030004,2014,3.6,0.4,0.9,95.1,0.0,46.7,53.3
6030505,2014,3.9,0.9,2.5,91.8,0.9,49.4,50.6
6030020,2014,3.6,0.4,1.7,93.6,0.2,55.5,44.5
4300305,2014,3.0,24.4,4.5,64.2,0.6,53.1,46.9
50003,2014,2.1,0.0,5.6,92.4,0.0,61.1,38.9
50505,2014,1.3,2.1,4.0,91.2,0.3,52.2,47.8
50405,2014,1.4,2.1,5.2,89.3,0.0,52.3,47.7
50020,2014,2.1,4.9,4.9,83.9,0.0,47.5,52.5
50010,2014,1.7,2.0,8.1,86.2,0.0,47.1,52.9
50030,2014,2.0,4.2,7.4,84.1,0.0,47.3,52.7
50303,2014,0.8,1.6,4.4,90.8,0.0,47.9,52.1
50025,2014,2.0,2.5,6.5,86.0,0.0,51.2,48.8
4090205,2014,19.5,1.0,43.5,29.0,0.0,46.5,53.5
70005,2014,1.8,0.7,3.4,91.3,0.0,53.2,46.8
70505,2014,0.6,1.4,3.9,92.0,0.0,52.0,48.0
70013,2014,1.8,0.9,4.1,89.8,0.0,54.5,45.5
70010,2014,1.5,1.7,5.1,88.6,0.0,49.2,50.8
80009,2014,11.0,14.9,20.7,45.7,0.0,50.3,49.7
80020,2014,7.9,13.6,20.9,48.6,0.3,49.7,50.3
80050,2014,8.1,10.1,17.9,53.8,0.0,51.4,48.6
6050505,2014,8.3,10.0,12.2,61.2,0.1,51.7,48.3
6050405,2014,6.1,10.5,13.9,60.1,0.2,55.3,44.7
90505,2014,1.9,12.6,4.4,78.4,0.2,50.1,49.9
90310,2014,1.1,11.8,2.3,82.7,0.2,50.1,49.9
90003,2014,2.3,8.1,6.1,79.1,0.6,50.1,49.9
90305,2014,1.6,7.6,4.2,83.7,0.0,50.3,49.7
90010,2014,2.0,21.6,4.0,69.0,1.1,53.4,46.6
90004,2014,2.0,25.8,6.7,61.9,0.2,47.2,52.8
90005,2014,1.3,11.9,6.8,72.5,0.0,54.2,45.8
90020,2014,0.8,17.5,3.0,77.5,0.2,49.5,50.5
90025,2014,1.4,12.3,5.2,77.8,0.2,49.2,50.8
90350,2014,2.1,20.3,6.3,69.4,0.0,54.6,45.4
100505,2014,3.4,10.4,4.0,79.9,0.1,48.1,51.9
100010,2014,1.2,8.9,6.0,76.1,0.0,50.9,49.1
100025,2014,2.8,9.2,4.3,79.7,0.0,50.1,49.9
100030,2014,4.1,16.3,7.4,67.8,0.0,48.8,51.2
100005,2014,4.1,8.7,3.6,81.8,0.0,49.3,50.7
100055,2014,2.7,13.3,5.1,71.5,0.0,47.5,52.5
100038,2014,1.8,20.0,3.6,72.7,0.0,61.8,38.2
100410,2014,4.0,10.0,4.4,77.8,0.0,50.7,49.3
100045,2014,4.1,5.6,7.8,77.0,0.0,49.6,50.4
100050,2014,5.9,15.6,8.1,64.8,0.3,48.3,51.7
6100025,2014,0.2,0.2,3.9,93.6,0.0,49.8,50.2
6100010,2014,1.2,0.0,4.4,91.9,0.0,55.0,45.0
6100505,2014,1.0,1.0,4.4,90.6,0.1,51.1,48.9
6100305,2014,0.9,0.9,2.3,94.2,0.0,50.6,49.4
6100005,2014,1.1,1.6,4.4,91.8,0.3,52.6,47.4
140505,2014,3.5,4.7,7.0,82.7,0.0,50.9,49.1
140405,2014,2.2,8.0,9.7,77.7,0.4,49.3,50.7
140015,2014,2.1,12.4,9.2,72.7,0.0,48.1,51.9
140010,2014,1.7,12.7,7.6,74.0,0.9,50.9,49.1
140005,2014,2.5,15.6,4.9,73.0,0.0,49.2,50.8
8010605,2014,1.3,0.9,12.9,82.8,0.1,55.4,44.6
6150505,2014,1.9,0.0,2.9,93.4,0.0,56.3,43.7
6150305,2014,1.7,1.2,5.5,89.0,0.0,50.2,49.8
6150020,2014,0.0,0.0,11.3,84.9,0.0,51.4,48.6
6150050,2014,2.0,0.0,2.0,94.7,0.0,52.7,47.3
4910550,2014,3.7,2.1,6.7,84.1,0.1,46.6,53.4
160001,2014,2.1,2.8,26.3,64.0,0.2,48.8,51.2
160505,2014,5.3,4.5,10.8,75.7,0.4,53.2,46.8
160315,2014,4.3,3.4,14.7,70.5,0.3,53.1,46.9
160008,2014,3.3,3.3,12.0,75.0,0.0,67.9,32.1
160045,2014,3.6,3.4,11.3,75.9,0.2,54.0,46.0
160040,2014,4.8,9.5,13.8,66.3,0.0,51.6,48.4
160050,2014,6.3,3.3,11.3,72.8,0.2,52.8,47.2
160305,2014,3.8,3.6,7.4,81.6,0.2,49.7,50.3
160035,2014,5.1,5.1,9.7,70.6,0.0,57.5,42.5
160320,2014,5.4,4.3,17.5,67.8,0.6,48.4,51.6
170305,2014,1.2,4.0,5.2,86.8,0.2,52.4,47.6
170505,2014,1.2,2.5,5.5,88.1,0.4,47.6,52.4
170010,2014,0.7,3.0,6.3,84.8,0.0,53.0,47.0
170025,2014,0.8,4.1,6.9,85.0,0.0,48.0,52.0
180510,2014,32.6,5.3,5.0,54.7,0.6,48.8,51.2
180010,2014,19.2,5.0,6.5,64.0,0.8,51.5,48.5
6160505,2014,6.2,4.0,10.8,74.5,0.0,51.7,48.3
6160305,2014,6.1,1.0,8.5,80.3,0.0,53.8,46.2
6160001,2014,3.5,2.2,8.6,81.4,0.3,49.7,50.3
6160002,2014,4.5,2.3,13.8,75.5,0.7,52.9,47.1
200505,2014,5.5,2.7,7.1,79.4,1.2,48.8,51.2
200315,2014,6.4,4.6,4.6,79.3,1.2,48.8,51.2
200050,2014,7.2,1.7,7.0,78.5,0.8,51.4,48.6
200010,2014,4.9,1.5,7.2,82.8,0.3,52.6,47.4
200025,2014,16.1,1.8,19.6,50.6,0.3,54.7,45.3
200005,2014,7.9,1.1,6.8,78.9,0.0,53.4,46.6
200045,2014,6.6,2.6,5.2,81.9,0.2,49.1,50.9
4270010,2014,5.4,2.4,9.9,78.6,1.0,46.6,53.4
230505,2014,7.9,10.9,5.5,71.7,0.6,49.6,50.4
230305,2014,7.5,11.7,5.3,71.0,0.2,50.2,49.8
230010,2014,7.4,12.7,4.6,72.1,0.0,54.4,45.6
230012,2014,7.5,12.9,6.4,69.6,0.8,52.2,47.8
240505,2014,1.5,3.2,3.1,90.2,0.3,47.1,52.9
240006,2014,0.2,1.8,3.6,93.0,0.0,53.0,47.0
240005,2014,1.0,2.1,3.1,91.7,0.0,50.8,49.2
240025,2014,1.5,1.0,2.8,92.2,0.3,55.9,44.1
240018,2014,1.3,1.7,3.6,91.1,0.0,51.3,48.7
250003,2014,0.0,2.2,0.0,97.8,0.0,50.6,49.4
250505,2014,1.1,3.0,2.2,91.8,0.2,53.1,46.9
250315,2014,1.8,3.6,3.6,89.3,0.4,52.4,47.6
250510,2014,0.0,0.0,13.6,86.4,0.0,81.8,18.2
250020,2014,1.8,4.5,2.9,90.4,0.0,48.4,51.6
250025,2014,1.2,5.2,4.4,87.3,0.0,51.2,48.8
260505,2014,5.0,16.0,3.6,69.2,0.0,46.2,53.8
260015,2014,4.9,21.7,5.7,60.4,0.3,55.8,44.2
260010,2014,2.0,18.5,5.1,66.9,0.0,49.7,50.3
260035,2014,1.7,13.1,2.9,76.6,0.0,53.1,46.9
260005,2014,1.3,22.6,3.1,67.6,0.4,48.8,51.2
260305,2014,4.3,15.1,3.6,72.7,0.1,49.6,50.4
4200205,2014,80.0,1.4,15.7,0.9,0.9,43.5,56.5
4470205,2014,0.9,18.5,2.0,74.8,0.2,49.3,50.7
270010,2014,0.6,0.2,1.2,97.1,0.0,52.0,48.0
270305,2014,1.1,0.6,3.1,93.3,0.0,48.1,51.9
4140305,2014,12.6,1.5,5.2,78.5,0.0,47.9,52.1
6180505,2014,2.7,1.6,4.8,87.8,0.0,54.2,45.8
6180310,2014,1.2,1.5,7.7,86.5,0.0,52.1,47.9
6180035,2014,2.2,2.2,8.1,83.3,0.0,49.8,50.2
280005,2014,0.0,1.5,0.5,91.7,0.0,60.3,39.7
6200505,2014,0.6,0.2,0.0,99.1,0.0,46.9,53.1
300055,2014,3.9,3.7,8.9,80.5,0.0,56.3,43.7
300505,2014,2.7,1.8,7.0,87.2,0.0,47.8,52.2
300305,2014,2.6,2.0,10.2,82.4,0.0,49.6,50.4
300010,2014,4.6,1.9,10.8,80.6,0.0,52.8,47.2
300015,2014,1.9,3.1,11.8,80.0,0.0,51.6,48.4
300033,2014,1.7,2.0,8.9,83.4,0.0,54.4,45.6
300040,2014,0.7,1.2,8.1,87.0,0.0,56.3,43.7
310505,2014,2.1,3.6,2.6,90.4,0.0,49.5,50.5
310030,2014,1.5,3.9,7.4,78.8,0.0,53.7,46.3
310007,2014,1.8,4.2,3.9,87.6,0.0,53.4,46.6
310026,2014,4.0,6.3,4.8,83.4,0.2,51.5,48.5
310012,2014,0.3,2.4,1.4,94.9,0.0,51.8,48.2
310310,2014,0.9,4.7,2.4,90.3,0.0,52.0,48.0
310305,2014,1.3,2.3,4.3,89.8,0.0,51.6,48.4
310015,2014,5.0,9.4,5.7,76.8,0.2,50.4,49.6
310005,2014,3.9,11.2,3.9,77.2,0.0,51.1,48.9
8050605,2014,0.8,0.7,2.8,93.5,0.0,49.4,50.6
6220015,2014,1.5,1.5,7.3,86.9,0.0,46.6,53.4
6220505,2014,1.8,1.4,2.2,91.1,0.0,53.5,46.5
6220405,2014,0.9,0.7,2.7,93.6,0.2,49.0,51.0
6220008,2014,1.8,0.5,6.1,87.1,0.3,48.5,51.5
6220010,2014,0.0,0.7,5.3,91.7,0.0,54.5,45.5
8060605,2014,21.4,1.3,7.7,65.0,0.8,54.5,45.5
350541,2014,46.3,6.9,37.2,7.8,0.4,49.8,50.2
350003,2014,17.5,14.4,25.6,36.2,0.0,58.1,41.9
350021,2014,22.6,4.5,35.0,33.4,0.0,56.7,43.3
350390,2014,22.2,1.3,72.9,3.0,0.0,51.6,48.4
350548,2014,64.6,4.2,28.3,1.9,0.0,57.5,42.5
350546,2014,38.7,3.1,40.0,15.5,0.4,36.2,63.8
350558,2014,38.6,3.8,47.4,8.1,0.2,45.5,54.5
350507,2014,46.7,2.3,47.2,2.0,0.0,53.6,46.4
350560,2014,9.5,29.0,10.6,47.7,0.0,44.7,55.3
350545,2014,27.1,21.4,20.7,28.2,0.7,42.5,57.5
350012,2014,30.6,2.4,41.5,21.2,0.6,47.0,53.0
350505,2014,45.8,3.2,43.7,5.6,0.1,53.3,46.7
350036,2014,66.7,12.5,12.5,8.3,0.0,58.3,41.7
350054,2014,77.7,2.1,16.8,0.8,0.6,51.3,48.7
350052,2014,21.7,2.4,66.4,7.7,0.2,51.8,48.2
350515,2014,41.9,20.1,30.4,6.2,0.4,56.3,43.7
350430,2014,15.7,12.2,64.8,6.3,0.0,55.7,44.3
350518,2014,40.3,0.0,16.4,40.3,0.0,64.2,35.8
350581,2014,77.2,2.1,16.0,2.4,0.3,49.5,50.5
350020,2014,18.7,2.8,57.9,17.0,0.4,50.6,49.4
350062,2014,1.9,0.6,85.2,11.6,0.0,55.7,44.3
350072,2014,33.1,0.3,65.4,0.3,0.0,50.0,50.0
350074,2014,64.0,0.8,27.1,2.7,0.8,52.3,47.7
350077,2014,29.8,3.1,30.5,29.5,0.3,55.4,44.6
350080,2014,2.8,0.1,90.2,6.0,0.1,51.7,48.3
350651,2014,68.8,4.0,20.4,2.5,0.8,53.5,46.5
350008,2014,54.6,4.1,39.2,0.5,0.5,56.7,43.3
350266,2014,25.9,9.1,18.9,43.6,0.0,49.4,50.6
350009,2014,3.6,1.5,71.4,19.9,0.0,53.6,46.4
350530,2014,13.2,1.7,66.4,17.7,0.2,56.3,43.7
350375,2014,23.8,12.2,45.6,15.3,0.7,54.8,45.2
350088,2014,38.2,21.1,31.4,6.4,0.4,51.8,48.2
350006,2014,31.1,3.3,53.3,8.9,0.0,53.3,46.7
350096,2014,15.7,2.3,29.6,49.0,0.0,52.3,47.7
350100,2014,23.5,0.0,43.4,24.8,0.0,45.6,54.4
350522,2014,38.4,22.5,23.3,13.6,0.5,56.7,43.3
350540,2014,38.5,4.0,47.1,8.9,0.3,46.5,53.5
350116,2014,38.1,1.3,35.2,22.0,0.0,51.7,48.3
350326,2014,16.7,6.5,60.2,12.6,0.0,53.0,47.0
350122,2014,36.2,3.2,37.6,19.7,0.0,54.6,45.4
350543,2014,37.7,1.1,52.6,6.9,0.6,45.1,54.9
350426,2014,62.8,4.4,20.5,8.1,1.7,56.4,43.6
350200,2014,21.4,29.5,37.4,9.1,0.2,53.0,47.0
350010,2014,49.4,1.7,48.3,0.0,0.0,51.1,48.9
350135,2014,49.2,3.2,38.5,6.0,0.0,44.4,55.6
350015,2014,45.2,0.6,42.7,7.0,0.0,57.3,42.7
350377,2014,58.2,1.3,33.2,2.6,0.5,54.1,45.9
350750,2014,36.0,9.0,41.4,11.7,0.0,51.4,48.6
350141,2014,4.1,3.8,79.2,11.3,0.0,49.8,50.2
350013,2014,34.1,12.8,40.4,10.4,0.0,54.3,45.7
350146,2014,36.0,7.5,31.8,20.6,0.4,50.6,49.4
350154,2014,70.6,1.3,22.5,1.6,0.0,53.6,46.4
350156,2014,2.5,1.5,80.5,13.7,0.0,50.4,49.6
350485,2014,38.4,0.7,58.7,1.1,0.4,44.1,55.9
350153,2014,31.8,1.5,61.9,3.4,0.3,52.3,47.7
350525,2014,75.9,0.9,20.1,2.4,0.2,55.6,44.4
350172,2014,24.0,1.3,35.3,30.7,1.3,58.0,42.0
350166,2014,19.8,0.8,75.0,2.8,0.0,52.0,48.0
350167,2014,43.0,13.1,41.8,0.8,0.1,52.7,47.3
350179,2014,35.3,10.7,43.2,8.4,0.8,53.2,46.8
350180,2014,50.8,0.8,43.4,1.6,0.0,46.4,53.6
350182,2014,3.9,0.0,73.5,19.6,0.0,51.2,48.8
350183,2014,55.6,7.3,29.4,3.0,0.0,59.0,41.0
350184,2014,19.5,3.8,22.6,44.7,0.0,58.5,41.5
350181,2014,42.1,8.1,23.9,21.6,0.3,56.9,43.1
350286,2014,16.2,56.7,15.5,7.9,0.0,52.5,47.5
350190,2014,9.8,6.8,17.0,60.4,0.6,53.8,46.2
350376,2014,62.9,0.8,30.4,1.2,0.0,54.6,45.4
350001,2014,62.8,4.3,26.2,3.7,0.0,52.4,47.6
350383,2014,47.9,2.1,43.7,3.2,0.0,51.8,48.2
350262,2014,7.0,1.6,47.4,42.6,0.4,51.9,48.1
350004,2014,15.5,12.7,23.9,41.5,0.0,58.5,41.5
350655,2014,27.5,2.9,29.7,34.8,0.7,58.0,42.0
350537,2014,42.1,1.4,49.0,4.8,0.5,58.1,41.9
350215,2014,4.7,5.4,55.0,30.5,1.0,46.6,53.4
350549,2014,7.7,0.6,87.8,2.6,0.0,40.4,59.6
350656,2014,7.3,2.2,77.3,11.8,0.4,53.4,46.6
350227,2014,37.7,31.4,21.0,4.8,0.3,50.8,49.2
350226,2014,71.4,0.2,23.7,1.9,0.3,56.1,43.9
350229,2014,24.2,1.4,70.8,1.4,0.0,48.3,51.7
350231,2014,44.0,4.4,35.1,11.7,0.4,50.8,49.2
350378,2014,73.6,0.9,21.6,2.0,0.5,53.4,46.6
350382,2014,25.2,1.3,40.2,26.9,0.4,55.6,44.4
350237,2014,30.6,3.5,28.9,30.6,0.0,51.4,48.6
350243,2014,56.0,1.1,33.5,1.1,1.1,47.3,52.7
350542,2014,63.3,1.4,30.6,3.4,1.0,49.0,51.0
350138,2014,63.7,2.1,25.4,2.1,0.6,50.5,49.5
350575,2014,37.2,21.1,28.6,11.1,0.1,43.9,56.1
350255,2014,20.3,4.0,21.1,54.6,0.0,54.6,45.4
350257,2014,41.9,1.0,53.2,1.2,0.2,48.9,51.1
350264,2014,4.4,1.3,86.5,6.3,0.0,51.7,48.3
350268,2014,24.9,7.5,62.3,3.3,0.0,52.1,47.9
350278,2014,31.1,5.1,38.2,20.5,0.0,47.8,52.2
350565,2014,20.7,53.2,16.8,7.0,0.0,57.9,42.1
350691,2014,3.1,0.2,91.1,4.8,0.0,49.9,50.1
350240,2014,20.4,34.5,16.1,26.4,0.2,51.2,48.8
350298,2014,28.3,5.2,35.8,28.3,0.6,49.7,50.3
350302,2014,5.1,0.7,71.9,19.9,0.0,54.8,45.2
350304,2014,55.6,1.2,31.7,4.1,0.8,55.6,44.4
350308,2014,28.6,0.5,67.7,1.7,0.2,52.2,47.8
350690,2014,38.3,7.6,41.3,9.6,0.3,50.6,49.4
350657,2014,73.0,3.7,17.7,3.0,0.6,54.5,45.5
350535,2014,41.8,1.8,51.0,3.2,0.8,55.0,45.0
350328,2014,53.8,15.3,19.6,6.0,1.3,53.2,46.8
350579,2014,51.3,1.4,37.4,8.7,0.0,54.5,45.5
350346,2014,10.9,4.4,25.5,54.6,0.4,52.0,48.0
350445,2014,42.9,2.5,40.9,10.2,0.2,55.1,44.9
350658,2014,47.5,1.3,39.2,9.6,0.7,57.0,43.0
350366,2014,27.3,9.7,56.2,1.6,0.5,53.2,46.8
350360,2014,55.2,0.6,38.5,3.5,0.3,51.7,48.3
350258,2014,26.0,4.8,44.6,21.6,0.0,57.3,42.7
350363,2014,49.1,0.5,35.0,10.8,0.8,73.2,26.8
350370,2014,60.3,0.0,29.9,5.6,0.2,48.7,51.3
350374,2014,24.8,8.6,41.4,20.9,0.3,48.0,52.0
350380,2014,49.2,0.4,46.7,2.1,0.4,55.4,44.6
4490305,2014,25.5,1.9,15.7,54.4,0.3,46.7,53.3
4240505,2014,48.6,1.4,35.3,10.3,0.8,45.1,54.9
4110305,2014,53.1,2.8,28.4,15.1,0.3,57.1,42.9
4160305,2014,67.7,0.3,24.8,3.5,1.1,46.1,53.9
4810550,2014,64.4,1.3,27.6,3.5,0.0,47.1,52.9
360505,2014,1.3,1.5,4.0,86.1,0.0,53.4,46.6
360325,2014,0.7,1.5,2.9,89.8,0.1,47.9,52.1
360005,2014,1.0,1.8,3.0,90.2,0.6,53.6,46.4
360010,2014,1.9,2.5,3.1,88.5,0.9,48.6,51.4
380005,2014,0.3,1.7,1.0,93.8,0.0,49.7,50.3
380013,2014,0.7,2.6,2.4,91.9,0.0,51.4,48.6
390005,2014,2.2,5.1,2.5,88.3,0.0,49.2,50.8
400033,2014,10.0,10.0,4.4,74.1,0.0,52.5,47.5
400505,2014,5.3,11.4,2.8,79.5,0.0,50.1,49.9
400050,2014,8.8,13.1,9.1,68.0,0.3,54.9,45.1
400305,2014,6.8,9.6,5.1,77.6,0.0,49.1,50.9
400015,2014,5.1,9.2,1.7,83.3,0.0,46.5,53.5
400005,2014,3.3,9.0,4.6,80.4,0.0,53.5,46.5
400025,2014,4.5,15.6,3.7,74.7,0.2,46.9,53.1
400020,2014,3.5,14.9,2.8,75.3,0.5,53.7,46.3
400009,2014,4.8,9.5,2.4,81.0,0.0,42.9,57.1
400310,2014,2.9,12.3,2.9,81.1,0.2,52.7,47.3
